token_entity_id,token_symbol,anchor_event_id,anchor_event_type,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,post_event_low_7d,post_event_low_14d,post_event_low_30d,post_event_low_60d,post_event_low_90d,drawdown_to_low_7d,drawdown_to_low_14d,drawdown_to_low_30d,drawdown_to_low_60d,drawdown_to_low_90d,days_from_event_to_low_7d,days_from_event_to_low_30d,days_from_event_to_low_90d,low_timestamp_utc,low_price,volume_at_low,quote_volume_at_low,volume_zscore_at_low,wick_ratio_at_low,volatility_before_low,volatility_after_low,capitulation_flag,liquidity_death_flag,low_liquidity_wick_flag,absolute_bottom_confidence_score,manual_review_required,notes
AST,AST,c9bba63a0a1d11c1,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,0.06332337468084702,0.0663,0.0504,0.04,0.0086,0.0086,0.0086,0.0086,-0.36832172635141436,-0.864189171165554,-0.864189171165554,-0.864189171165554,-0.864189171165554,6.70738425925926,12.040717592592593,12.040717592592593,2025-03-16T09:00:00+00:00,0.0086,3999399.0,177953.1077,4.588623686273307,0.9309462915601024,0.012660565203127559,0.025273141436841638,yes,no,no,0.85,no,
ATA,ATA,c94c0613623769e6,MONITORING_TAG_ADDED,2026-03-13 09:00:23+00:00,0.011430658459476523,0.0113,0.0109,0.0105,0.0093,0.0079,0.0079,0.002,-0.0814177470856865,-0.1863985759901795,-0.30887620971208785,-0.30887620971208785,-0.8250319518258451,0.1247337962962963,18.91640046296296,73.95806712962963,2026-05-26T08:00:00+00:00,0.002,40182251.0,86133.5977,2.4447443227930536,1.0,0.039055047264003294,0.08143614569167096,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
BADGER,BADGER,05efae81cc940ff4,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,3.4202633815586525,3.2915,3.089,1.823,1.733,1.171,0.74,0.74,-0.46700011179570666,-0.49331387478988464,-0.6576287059313068,-0.7836423931589813,-0.7836423931589813,6.70738425925926,29.624050925925925,42.74905092592593,2025-04-16T02:00:00+00:00,0.74,84067.9,64554.80555,0.9757951834863362,0.43137254901960786,0.01881012465147202,nan,no,yes,no,0.6,yes,low_quote_volume_at_low
BAKE,BAKE,5c8137ecc69b6b61,MONITORING_TAG_ADDED,2025-07-07 03:29:57+00:00,0.09598449577264437,0.0994,0.0865,0.0752,0.0752,0.0752,0.0427,0.033,-0.21654013604317912,-0.21654013604317912,-0.21654013604317912,-0.5551364868223903,-0.6561944745934164,1.4375347222222221,1.4375347222222221,64.31253472222222,2025-09-09T11:00:00+00:00,0.033,14986387.1,505105.29279,3.179949915864298,0.8947368421052637,0.024922281984558887,0.09870779513754264,yes,no,no,0.85,no,
BAL,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,2024-07-01 07:00:03+00:00,2.9897728093830924,3.0065,2.997,2.165,2.165,2.165,1.522,1.522,-0.27586471011932023,-0.27586471011932023,-0.27586471011932023,-0.4909312188460071,-0.4909312188460071,3.8749652777777777,3.8749652777777777,34.95829861111111,2024-08-05T06:00:00+00:00,1.522,109745.87,174709.41281,2.038069740969137,0.7133333333333336,0.01035497579219488,0.011115528551472948,no,no,no,0.85,no,
BETA,BETA,08d7f3a2766ef543,MONITORING_TAG_ADDED,2023-10-04 06:00:16+00:00,0.07770495886808997,0.07786,0.07278,0.05584,0.05584,0.05584,0.05584,0.05584,-0.2813843438899103,-0.2813843438899103,-0.2813843438899103,-0.2813843438899103,-0.2813843438899103,5.4164814814814815,5.4164814814814815,5.4164814814814815,2023-10-09T16:00:00+00:00,0.05584,813543.0,45801.47808,0.023622428774435534,0.48936170212766367,0.01025363171607415,0.02195950878336662,no,yes,no,0.6,yes,low_quote_volume_at_low
BIFI,BIFI,a0ebf708da0a74fa,MONITORING_TAG_ADDED,2025-06-05 05:00:18+00:00,195.1318185110268,176.1,168.9,139.4,139.4,128.3,128.3,128.3,-0.28561112655175414,-0.28561112655175414,-0.3424957499038024,-0.3424957499038024,-0.3424957499038024,1.708125,17.624791666666667,17.624791666666667,2025-06-22T20:00:00+00:00,128.3,105.448,13706.5732,1.170767718092203,0.9375000000000033,0.0065966511950763355,0.010523686433444769,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
BLZ,BLZ,14c00596e0d38ffa,MONITORING_TAG_ADDED,2024-10-03 07:00:05+00:00,0.13624859584507398,0.14629999999999999,0.1236,0.1104,0.1082,0.0929,0.084,0.0484,-0.18971642008308098,-0.20586337547997613,-0.3181581107402014,-0.3834798848458225,-0.6447669812683072,6.583275462962963,29.583275462962963,81.20827546296296,2024-12-23T12:00:00+00:00,0.0484,24347374.0,1272517.1724,2.487846116223127,0.8210526315789474,0.0306539023370279,0.025656398904714016,yes,no,no,0.85,no,
BOND,BOND,63e51c3ccd2baf4b,MONITORING_TAG_ADDED,2023-10-04 06:00:16+00:00,2.2666643523511345,2.279,2.102,1.688,1.6,1.6,1.6,1.6,-0.25529335728552205,-0.2941169263369876,-0.2941169263369876,-0.2941169263369876,-0.2941169263369876,6.583148148148148,8.166481481481481,8.166481481481481,2023-10-12T10:00:00+00:00,1.6,28236.94,45486.7198,0.5510563388741826,0.8636363636363585,0.00938240295112718,0.05339485184777886,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
BSW,BSW,5af125cfd901bc4e,MONITORING_TAG_ADDED,2025-04-03 07:00:36+00:00,0.030293823010377356,0.03265,0.0182,0.0132,0.011,0.011,0.011,0.011,-0.5642676067831304,-0.6368896723192753,-0.6368896723192753,-0.6368896723192753,-0.6368896723192753,6.874583333333334,12.54125,12.54125,2025-04-15T20:00:00+00:00,0.011,2362373.2,26307.31331,-0.3849045613999666,0.3333333333333372,0.016170220762694244,0.03858538048641779,no,yes,no,0.6,yes,low_quote_volume_at_low
BTS,BTS,ca8ce65249fba04c,SPOT_TOKEN_DELISTING_ANNOUNCED,2023-11-27 06:00:26+00:00,0.007803660699322941,0.010675,0.00613,0.00511,0.00511,0.00511,0.00511,0.00511,-0.3451791156881856,-0.3451791156881856,-0.3451791156881856,-0.3451791156881856,-0.3451791156881856,0.5830324074074074,0.5830324074074074,0.5830324074074074,2023-11-27T20:00:00+00:00,0.00511,36360310.5,201508.627954,-0.15467641813320093,0.45882352941176435,0.03919427220195954,0.045640187102778514,no,no,no,0.85,no,
BURGER,BURGER,27494810cfd7dda7,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,0.3534373726877235,0.3274,0.2481,0.1701,0.1701,0.0166,0.0166,0.0166,-0.5187266170906879,-0.5187266170906879,-0.953032697493859,-0.953032697493859,-0.953032697493859,6.70738425925926,23.749050925925925,23.749050925925925,2025-03-28T02:00:00+00:00,0.0166,7832774.1,154457.30135,-0.4191424136613148,0.08333333333333329,0.05221006406236664,nan,no,no,no,0.85,no,
CHESS,CHESS,1fe11492402051b0,MONITORING_TAG_ADDED,2025-12-01 04:30:24+00:00,0.03763677103617314,0.039105,0.03314,0.02614,0.02614,0.02614,0.02603,0.00255,-0.30546645526853133,-0.30546645526853133,-0.30546645526853133,-0.30838912894567216,-0.9322471102117351,1.2705555555555557,1.2705555555555557,73.89555555555556,2026-02-13T02:00:00+00:00,0.00255,19870220.2,57065.814799,0.3886244124988635,0.44827586206896536,0.07375384886313223,nan,no,yes,no,0.6,yes,low_quote_volume_at_low
CLV,CLV,b4b89fcf3e2d9d8d,MONITORING_TAG_ADDED,2024-10-03 07:00:05+00:00,0.04478900829392568,0.048085,0.035,0.031,0.031,0.02751,0.02468,0.02468,-0.3078658987811471,-0.3078658987811471,-0.38578680243449537,-0.4489719478038293,-0.4489719478038293,5.0416087962962965,28.99994212962963,32.583275462962966,2024-11-04T21:00:00+00:00,0.02468,1933811.6,48394.241841,1.5361481912599038,0.09523809523809708,0.007905196733945779,0.010268570323346049,no,yes,no,0.6,yes,low_quote_volume_at_low
CML,CML,2cc718c1393ee4f1,VOTE_TO_DELIST_STARTED,2025-03-21T05:50:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,missing_1h_path
