token_entity_id,token_symbol,anchor_event_id,anchor_event_type,bottom_timestamp_utc,bottom_price,max_rebound_24h,max_rebound_3d,max_rebound_7d,max_rebound_14d,max_rebound_30d,max_rebound_60d,max_rebound_90d,rebound_20_flag,rebound_50_flag,rebound_100_flag,rebound_200_flag,days_from_bottom_to_max_rebound,rebound_high_timestamp_utc,rebound_high_price,volume_on_rebound,quote_volume_on_rebound,volume_zscore_on_rebound,rebound_sustained_3d,rebound_sustained_7d,post_rebound_drawdown,pump_and_dump_after_bottom,dead_cat_bounce_flag,low_liquidity_rebound_flag,fallback_used,price_source,exchange,manual_review_required,notes
A2Z,A2Z,1fc6e5215a5c6f00,MONITORING_TAG_ADDED,2026-04-01T01:00:00+00:00,7.2e-05,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.2222222222222221,yes,no,no,no,0.0416666666666666,2026-04-01T02:00:00+00:00,8.8e-05,1015116377.0,81147.222786,0.9085640266473608,unknown,unknown,,no,no,yes,no,binance_spot,binance,yes,
ACA,ACA,dccc644ea3175a5f,MONITORING_TAG_ADDED,2026-02-13T00:00:00+00:00,0.0017,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,yes,no,no,no,0.0416666666666666,2026-02-13T01:00:00+00:00,0.0021,4408260.44,8457.11729,-0.9578179470089064,unknown,unknown,-0.1428571428571428,no,no,yes,no,binance_spot,binance,yes,
AERGO,AERGO,abca945eb2bee96c,MONITORING_TAG_ADDED,2025-03-11T00:00:00+00:00,0.0579,0.1588946459412781,0.2348877374784108,0.2487046632124352,0.6649395509499136,0.6649395509499136,0.6649395509499136,0.6649395509499136,yes,yes,no,no,7.166666666666667,2025-03-18T04:00:00+00:00,0.0964,50012507.0,4130929.339,4.693713142097547,yes,yes,-0.3672199170124481,no,no,yes,no,binance_spot,binance,yes,
AKRO,AKRO,2ebc47e2d093dcb6,SPOT_TOKEN_DELISTING_ANNOUNCED,2024-12-25T02:00:00+00:00,0.000906,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,no,no,binance_spot,binance,yes,
ALCX,ALCX,4a1694681090a940,MONITORING_TAG_ADDED,2026-06-06T05:00:00+00:00,3.28,0.0457317073170733,0.0762195121951219,0.0762195121951219,0.0762195121951219,0.0762195121951219,0.0762195121951219,0.0762195121951219,no,no,no,no,1.7083333333333333,2026-06-07T22:00:00+00:00,3.53,5431.9509,18984.814795,2.875270540023756,unknown,unknown,-0.0254957507082153,no,no,yes,no,binance_spot,binance,yes,
ALPACA,ALPACA,064b0dde744232dc,MONITORING_TAG_ADDED,2025-04-17T02:00:00+00:00,0.0278,0.1043165467625899,0.9640287769784176,1.5575539568345325,44.68345323741008,44.68345323741008,44.68345323741008,44.68345323741008,yes,yes,yes,yes,13.25,2025-04-30T08:00:00+00:00,1.27,53819035.6,60094581.62144,2.482920153982655,yes,yes,-0.8389763779527559,no,no,no,no,binance_spot,binance,no,
ALPHA,ALPHA,cdee2c69a544c7e6,MONITORING_TAG_ADDED,2025-07-04T02:00:00+00:00,0.0092,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,no,no,binance_spot,binance,no,
AMB,AMB,78605f349f17de8a,SPOT_TOKEN_DELISTING_ANNOUNCED,2025-02-24T02:00:00+00:00,0.00026,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,no,no,binance_spot,binance,yes,
ANT,ANT,e0c4360ac0bda986,MONITORING_TAG_ADDED,2024-01-08T02:00:00+00:00,5.457,0.0978559648158328,0.2162360271211287,0.2625984973428623,0.2827560930914421,0.2827560930914421,0.3906908557815651,0.3906908557815651,yes,no,no,no,42.833333333333336,2024-02-19T22:00:00+00:00,7.589,6025.1,45422.9165,-0.5991231186578393,no,no,-0.0562656476479115,no,no,no,no,binance_spot,binance,no,
ARDR,ARDR,afca87c30daaf7ba,MONITORING_TAG_ADDED,2025-04-07T07:00:00+00:00,0.03699,0.323060286563936,1.2303325223033252,1.2438496891051636,4.073803730738037,4.073803730738037,4.073803730738037,4.073803730738037,yes,yes,yes,yes,9.125,2025-04-16T10:00:00+00:00,0.18768,25674049.0,3975761.89635,1.5767936211676277,yes,yes,-0.7958226768968457,no,no,yes,no,binance_spot,binance,yes,
AST,AST,c9bba63a0a1d11c1,MONITORING_TAG_ADDED,2025-03-16T09:00:00+00:00,0.0086,4.383720930232558,4.569767441860465,4.569767441860465,5.1976744186046515,5.1976744186046515,5.1976744186046515,5.1976744186046515,yes,yes,yes,yes,7.166666666666667,2025-03-23T13:00:00+00:00,0.0533,58939205.0,2400985.5689,4.661366239650997,yes,yes,-0.5159474671669794,no,no,no,no,binance_spot,binance,no,
ATA,ATA,c94c0613623769e6,MONITORING_TAG_ADDED,2026-05-26T08:00:00+00:00,0.002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,yes,yes,no,no,0.0416666666666666,2026-05-26T09:00:00+00:00,0.003,61079390.0,154527.5982,3.342896634224586,unknown,unknown,-0.3,yes,yes,yes,no,binance_spot,binance,yes,
BADGER,BADGER,05efae81cc940ff4,MONITORING_TAG_ADDED,2025-04-16T02:00:00+00:00,0.74,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,yes,no,binance_spot,binance,yes,
BAKE,BAKE,5c8137ecc69b6b61,MONITORING_TAG_ADDED,2025-09-09T11:00:00+00:00,0.033,5.621212121212121,5.621212121212121,5.621212121212121,5.621212121212121,5.621212121212121,5.621212121212121,5.621212121212121,yes,yes,yes,yes,0.9583333333333334,2025-09-10T10:00:00+00:00,0.2185,243842820.3,41456931.96701,3.7228135667193953,yes,yes,-0.7913043478260869,no,no,no,no,binance_spot,binance,no,
BAL,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,2024-08-05T06:00:00+00:00,1.522,0.2490144546649146,0.2490144546649146,0.3134034165571617,0.3331143232588698,0.4586070959264128,0.5321944809461234,0.5321944809461234,yes,yes,no,no,57.25,2024-10-01T12:00:00+00:00,2.332,121329.16,279891.4269,1.909727922559305,yes,yes,-0.6792452830188679,no,no,no,no,binance_spot,binance,no,
BETA,BETA,08d7f3a2766ef543,MONITORING_TAG_ADDED,2023-10-09T16:00:00+00:00,0.05584,0.0565902578796559,0.1817693409742118,0.4194126074498567,0.4194126074498567,0.4194126074498567,0.4194126074498567,0.6144340974212033,yes,yes,no,no,78.58333333333333,2023-12-27T06:00:00+00:00,0.09015,8318425.0,734454.85476,2.6845778607224813,no,no,-0.996561286744315,yes,yes,yes,no,binance_spot,binance,yes,
BIFI,BIFI,a0ebf708da0a74fa,MONITORING_TAG_ADDED,2025-06-22T20:00:00+00:00,128.3,0.1169134840218237,0.2081060015588463,0.2081060015588463,0.51987529228371,0.5588464536243178,1.182385035074045,1.182385035074045,yes,yes,yes,no,33.833333333333336,2025-07-26T16:00:00+00:00,280.0,17131.851,4158393.0302,4.690312131418181,no,no,-0.9260714285714284,yes,yes,yes,no,binance_spot,binance,yes,
BLZ,BLZ,14c00596e0d38ffa,MONITORING_TAG_ADDED,2024-12-23T12:00:00+00:00,0.0484,0.3099173553719008,0.3739669421487603,0.3739669421487603,0.3739669421487603,0.3739669421487603,0.3739669421487603,0.3739669421487603,yes,no,no,no,1.25,2024-12-24T18:00:00+00:00,0.0665,20984377.0,1294767.593,2.2301516244673536,unknown,unknown,-0.1969924812030075,no,no,no,no,binance_spot,binance,no,
BOND,BOND,63e51c3ccd2baf4b,MONITORING_TAG_ADDED,2023-10-12T10:00:00+00:00,1.6,0.7918749999999999,3.08125,3.21875,3.21875,3.21875,3.21875,4.124999999999999,yes,yes,yes,yes,73.625,2023-12-25T01:00:00+00:00,8.2,3851267.57,27559896.83706,2.808668251777646,yes,yes,-0.8568292682926829,no,no,yes,no,binance_spot,binance,yes,
BSW,BSW,5af125cfd901bc4e,MONITORING_TAG_ADDED,2025-04-15T20:00:00+00:00,0.011,0.5636363636363637,0.5818181818181818,1.5,4.454545454545455,4.545454545454546,4.545454545454546,4.545454545454546,yes,yes,yes,yes,15.583333333333334,2025-05-01T10:00:00+00:00,0.061,45271586.9,2630011.11749,0.4544426240281647,yes,yes,-0.8639344262295082,no,no,yes,no,binance_spot,binance,yes,
BTS,BTS,ca8ce65249fba04c,SPOT_TOKEN_DELISTING_ANNOUNCED,2023-11-27T20:00:00+00:00,0.00511,1.270058708414873,1.270058708414873,1.270058708414873,1.270058708414873,1.270058708414873,1.270058708414873,1.270058708414873,yes,yes,yes,no,0.4583333333333333,2023-11-28T07:00:00+00:00,0.0116,775610142.3,6758345.086708,4.679402605370346,yes,yes,-0.5586206896551724,no,no,no,no,binance_spot,binance,no,
BURGER,BURGER,27494810cfd7dda7,MONITORING_TAG_ADDED,2025-03-28T02:00:00+00:00,0.0166,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,no,no,binance_spot,binance,no,
CHESS,CHESS,1fe11492402051b0,MONITORING_TAG_ADDED,2026-02-13T02:00:00+00:00,0.00255,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,yes,no,binance_spot,binance,yes,
CLV,CLV,b4b89fcf3e2d9d8d,MONITORING_TAG_ADDED,2024-11-04T21:00:00+00:00,0.02468,0.0830632090761749,0.1900324149108589,0.5636142625607778,6.698541329011345,6.698541329011345,6.698541329011345,6.698541329011345,yes,yes,yes,yes,11.75,2024-11-16T15:00:00+00:00,0.19,629093889.1,80373600.847978,4.089180261169341,yes,yes,-0.8914736842105263,no,no,yes,no,binance_spot,binance,yes,
COMBO,COMBO,ddd8722fcd3a9596,MONITORING_TAG_ADDED,2025-03-28T01:00:00+00:00,0.0263,0.2243346007604563,0.2243346007604563,0.2243346007604563,0.2243346007604563,0.2243346007604563,0.2243346007604563,0.2243346007604563,yes,no,no,no,0.0416666666666666,2025-03-28T02:00:00+00:00,0.0322,4764220.0,143326.09243,-0.4877172462543402,unknown,unknown,,no,no,no,no,binance_spot,binance,no,
COOKIE,COOKIE,a5602175aafd748b,MONITORING_TAG_ADDED,2026-06-06T04:00:00+00:00,0.009,0.1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,no,no,no,no,1.2083333333333333,2026-06-07T09:00:00+00:00,0.01,1009370.6,9935.83282,-0.0305219565983975,unknown,unknown,-0.08,no,no,yes,no,binance_spot,binance,yes,
COS,COS,a69cfb015113f6cc,MONITORING_TAG_ADDED,2026-03-07T20:00:00+00:00,0.000827,0.807738814993954,0.807738814993954,2.244256348246674,2.244256348246674,2.244256348246674,2.244256348246674,2.244256348246674,yes,yes,yes,yes,6.708333333333333,2026-03-14T13:00:00+00:00,0.002683,2558330019.5,6095977.9167721,3.1445976815297674,yes,yes,-0.5959746552366754,no,no,yes,no,binance_spot,binance,yes,
CREAM,CREAM,c7f6923d690b160e,SPOT_TOKEN_DELISTING_ANNOUNCED,2025-04-13T21:00:00+00:00,0.99,0.707070707070707,1.272727272727273,1.272727272727273,1.272727272727273,1.272727272727273,1.272727272727273,1.272727272727273,yes,yes,yes,no,2.2083333333333335,2025-04-16T02:00:00+00:00,2.25,130435.713,206527.9969,1.360989525284895,no,no,,no,no,yes,no,binance_spot,binance,yes,
CTXC,CTXC,73bd41c12e1c9037,MONITORING_TAG_ADDED,2024-07-05T04:00:00+00:00,0.111,0.1621621621621622,0.2036036036036035,0.7342342342342343,0.7342342342342343,1.2945945945945945,1.2945945945945945,1.2945945945945945,yes,yes,yes,no,21.375,2024-07-26T13:00:00+00:00,0.2547,43362124.0,10004907.3641,3.600617969403674,yes,yes,-0.7817039654495485,no,no,no,no,binance_spot,binance,no,
CVP,CVP,e03ecc015ad077ba,MONITORING_TAG_ADDED,2024-08-26T02:00:00+00:00,0.0328,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,no,no,binance_spot,binance,no,
CVX,CVX,f516a957212c330b,MONITORING_TAG_ADDED,2024-09-06T21:00:00+00:00,1.8,0.3166666666666666,0.3166666666666666,0.3166666666666666,0.3166666666666666,0.3611111111111111,0.3611111111111111,3.528888888888888,yes,yes,yes,yes,88.91666666666667,2024-12-04T19:00:00+00:00,8.152,673157.786,5282022.220852,1.668500037865776,no,no,-0.8147693817468106,yes,yes,no,no,binance_spot,binance,no,
D,D,76c150b865ecafa1,SPOT_TOKEN_DELISTING_ANNOUNCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,missing_bottom_or_path
DATA,DATA,3aeb58a1f5337ceb,MONITORING_TAG_ADDED,2026-02-13T02:00:00+00:00,0.00081,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,yes,no,binance_spot,binance,yes,
DEGO,DEGO,6cca4d0784f78049,MONITORING_TAG_ADDED,2026-04-27T23:00:00+00:00,0.024,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,yes,no,no,no,0.125,2026-04-28T02:00:00+00:00,0.031,2050518.12,53913.48697,1.901897083970343,unknown,unknown,,no,no,yes,no,binance_spot,binance,yes,
DENT,DENT,61e888f9a9a6a36e,MONITORING_TAG_ADDED,2026-02-23T17:00:00+00:00,0.000119,0.0588235294117647,2.714285714285714,2.714285714285714,2.714285714285714,2.714285714285714,2.714285714285714,2.714285714285714,yes,yes,yes,yes,2.8333333333333335,2026-02-26T13:00:00+00:00,0.000442,7329024252.0,3080930.815188,1.1963885992533536,yes,yes,-0.9208144796380092,no,no,yes,no,binance_spot,binance,yes,
DF,DF,b3e6d9131bc51e94,MONITORING_TAG_ADDED,2026-02-13T02:00:00+00:00,0.00129,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,yes,no,binance_spot,binance,yes,
DOCK,DOCK,c13b1dfe2436783d,MONITORING_TAG_ADDED,2024-07-22T02:00:00+00:00,0.00374,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,no,no,binance_spot,binance,no,
DODO,DODO,e8c8ce18661ac872,MONITORING_TAG_ADDED,2026-05-24T21:00:00+00:00,0.01639,0.1500915192190359,0.1500915192190359,0.1500915192190359,0.1500915192190359,0.1500915192190359,0.1500915192190359,0.1500915192190359,no,no,no,no,0.875,2026-05-25T18:00:00+00:00,0.01885,4847718.4,89552.634948,1.237045310345695,unknown,unknown,-0.0689655172413792,no,no,yes,no,binance_spot,binance,yes,
DREP,DREP,77b52a90a52f0b02,SPOT_TOKEN_DELISTING_ANNOUNCED,2024-04-03T02:00:00+00:00,0.025,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,no,no,binance_spot,binance,no,
ELF,ELF,2b488d2b7a3bc9e1,SPOT_TOKEN_DELISTING_ANNOUNCED,2025-04-14T07:00:00+00:00,0.1878,0.1490947816826411,0.2641107561235356,0.2641107561235356,0.2641107561235356,0.2641107561235356,0.2641107561235356,0.2641107561235356,yes,no,no,no,1.75,2025-04-16T01:00:00+00:00,0.2374,1215939.7,273209.18002,3.253363697430649,unknown,unknown,-0.0808761583824768,no,no,no,no,binance_spot,binance,no,
EPIC,EPIC,c518920624770484,MONITORING_TAG_ADDED,2026-05-29T04:00:00+00:00,0.191,0.3193717277486911,0.4345549738219896,2.387434554973822,3.31413612565445,3.31413612565445,3.31413612565445,3.31413612565445,yes,yes,yes,yes,9.916666666666666,2026-06-08T02:00:00+00:00,0.824,2564505.8,1833962.8672,3.9171377507079512,yes,yes,-0.407766990291262,no,no,yes,no,binance_spot,binance,yes,
EPX,EPX,daa09b139684a4a8,MONITORING_TAG_ADDED,2024-06-24T05:00:00+00:00,0.0001136,0.0924295774647887,0.118838028169014,0.6901408450704227,0.6901408450704227,0.6901408450704227,0.6901408450704227,0.6901408450704227,yes,yes,no,no,3.25,2024-06-27T11:00:00+00:00,0.000192,31657772621.0,5405491.9998425,3.858035236591961,yes,yes,-0.9114583333333334,no,no,yes,no,binance_spot,binance,yes,
FARM,FARM,22c469b3db8740d8,MONITORING_TAG_ADDED,2026-05-26T07:00:00+00:00,6.08,0.2779605263157894,0.2779605263157894,0.2779605263157894,0.2779605263157894,0.2779605263157894,0.2779605263157894,0.2779605263157894,yes,no,no,no,0.0416666666666666,2026-05-26T08:00:00+00:00,7.77,8279.836,58302.76164,4.161166857496706,unknown,unknown,-0.2097812097812097,no,no,yes,no,binance_spot,binance,yes,
FIO,FIO,e7ff807aa10c4697,MONITORING_TAG_ADDED,2026-04-23T02:00:00+00:00,0.00081,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,yes,no,binance_spot,binance,yes,
FIRO,FIRO,4a8314d988bfa109,MONITORING_TAG_ADDED,2024-01-05T20:00:00+00:00,1.4,0.1942857142857144,0.2292857142857143,0.3285714285714287,0.3371428571428574,0.3371428571428574,0.5571428571428574,1.135714285714286,yes,yes,yes,no,85.45833333333333,2024-03-31T07:00:00+00:00,2.99,2339044.3,6353873.0649,4.579173447404031,yes,yes,-0.9147157190635452,no,no,no,no,binance_spot,binance,no,
FIS,FIS,b61c4ff537847d96,MONITORING_TAG_ADDED,2025-07-01T18:00:00+00:00,0.0738,0.2981029810298101,0.2981029810298101,1.1124661246612466,1.1124661246612466,1.4579945799457992,1.4579945799457992,1.4579945799457992,yes,yes,yes,no,25.083333333333332,2025-07-26T20:00:00+00:00,0.1814,20193363.0,3238219.7836,2.8763278061693835,yes,yes,-0.9057331863285556,no,no,yes,no,binance_spot,binance,yes,
FLM,FLM,725932a8252a9eab,MONITORING_TAG_ADDED,2025-04-17T14:00:00+00:00,0.0136,0.1102941176470588,1.198529411764706,1.198529411764706,2.9411764705882355,2.9411764705882355,2.9411764705882355,2.9411764705882355,yes,yes,yes,yes,13.25,2025-04-30T20:00:00+00:00,0.0536,21732698.0,1122985.3923,0.320091075797657,yes,yes,-0.9347014925373134,no,no,yes,no,binance_spot,binance,yes,
FLOW,FLOW,6a25698db0b92de7,MONITORING_TAG_ADDED,2026-03-29T22:00:00+00:00,0.02804,0.0481455064194009,0.0841654778887304,0.1651212553495007,0.1968616262482168,0.5713266761768903,0.6644079885877321,0.6644079885877321,yes,yes,no,no,31.666666666666668,2026-04-30T14:00:00+00:00,0.04667,10621748.15,484813.7481347,2.809012267676891,no,no,-0.2965502464109707,no,no,no,no,binance_spot,binance,no,
FOR,FOR,419b41fc1bb70d43,MONITORING_TAG_ADDED,2024-06-24T09:00:00+00:00,0.01422,0.0970464135021096,0.1279887482419126,0.3516174402250351,0.3516174402250351,0.3516174402250351,0.5049226441631505,0.5049226441631505,yes,yes,no,no,32.333333333333336,2024-07-26T17:00:00+00:00,0.0214,321745743.0,6339889.86457,3.973996883712096,no,no,-0.8598130841121495,yes,yes,yes,no,binance_spot,binance,yes,
FUN,FUN,24a0f7579654e736,MONITORING_TAG_ADDED,2026-04-22T23:00:00+00:00,0.0003,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.1666666666666667,no,no,no,no,0.0416666666666666,2026-04-23T00:00:00+00:00,0.00035,32122478.0,10596.28008,-0.7305809410076285,unknown,unknown,-0.0857142857142856,no,no,yes,no,binance_spot,binance,yes,
GFT,GFT,5edb3573d0fb2768,SPOT_TOKEN_DELISTING_ANNOUNCED,2024-12-03T07:00:00+00:00,0.0019,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,no,no,binance_spot,binance,yes,
GHST,GHST,fc33d59d02e3d720,MONITORING_TAG_ADDED,2026-02-06T09:00:00+00:00,0.03,2.966666666666667,2.966666666666667,7.0,7.0,7.0,7.0,7.0,yes,yes,yes,yes,4.333333333333333,2026-02-10T17:00:00+00:00,0.24,4172640.5,911429.4581,2.6380829063486897,yes,yes,-0.5708333333333333,no,no,no,no,binance_spot,binance,no,
GPS,GPS,5fa3fcfa690cf833,MONITORING_TAG_ADDED,2025-04-18T21:00:00+00:00,0.0151,0.1258278145695364,0.3112582781456954,0.5298013245033111,0.6092715231788077,0.834437086092715,1.1059602649006623,1.5496688741721854,yes,yes,yes,no,67.66666666666667,2025-06-25T13:00:00+00:00,0.0385,103522086.3,3651081.00148,2.8747247120940753,yes,yes,-0.8862337662337663,no,no,yes,no,binance_spot,binance,yes,
GTC,GTC,084e900636ac5fbe,MONITORING_TAG_ADDED,2026-04-02T10:00:00+00:00,0.071,0.2112676056338027,0.2112676056338027,0.4225352112676059,0.4225352112676059,1.6338028169014085,2.028169014084507,2.028169014084507,yes,yes,yes,yes,39.333333333333336,2026-05-11T18:00:00+00:00,0.215,15989721.2,2957147.309,3.591306629392914,no,no,-0.5813953488372093,yes,yes,yes,no,binance_spot,binance,yes,
HARD,HARD,c54abb522c3fe7f3,MONITORING_TAG_ADDED,2024-08-05T13:00:00+00:00,0.067,0.5313432835820895,0.5313432835820895,0.5313432835820895,0.5313432835820895,1.7686567164179103,1.7686567164179103,2.134328358208955,yes,yes,yes,yes,86.83333333333333,2024-10-31T09:00:00+00:00,0.21,15439513.0,3041344.2701,0.9008276974783276,yes,yes,-0.958095238095238,no,no,no,no,binance_spot,binance,no,
HEI,HEI,ee200e0e804f9834,MONITORING_TAG_ADDED,2026-05-28T04:00:00+00:00,0.0547,0.056672760511883,2.628884826325411,2.628884826325411,2.628884826325411,2.628884826325411,2.628884826325411,2.628884826325411,yes,yes,yes,yes,2.0833333333333335,2026-05-30T06:00:00+00:00,0.1985,15283928.6,2762846.62526,0.2399883466160739,yes,yes,-0.676574307304786,no,no,yes,no,binance_spot,binance,yes,
HFT,HFT,70cb64249d0273f1,MONITORING_TAG_ADDED,2026-05-26T17:00:00+00:00,0.0109,0.0183486238532111,0.0183486238532111,0.0183486238532111,0.0183486238532111,0.0183486238532111,0.0183486238532111,0.0183486238532111,no,no,no,no,0.0416666666666666,2026-05-26T18:00:00+00:00,0.0111,1048519.8,11549.93802,0.0203990196587293,unknown,unknown,-0.018018018018018,no,no,yes,no,binance_spot,binance,yes,
HIFI,HIFI,2c99c44cb7fd8609,MONITORING_TAG_ADDED,2025-06-13T01:00:00+00:00,0.0639,0.1205007824726134,0.1502347417840375,0.187793427230047,1.0985915492957743,1.431924882629108,1.431924882629108,1.431924882629108,yes,yes,yes,no,20.958333333333332,2025-07-04T00:00:00+00:00,0.1554,2878861.3,440272.67711,0.9985461386741746,no,no,-0.6743886743886744,yes,yes,yes,no,binance_spot,binance,yes,
HIGH,HIGH,8fa523c997c7d4f5,MONITORING_TAG_ADDED,2026-04-16T15:00:00+00:00,0.107,0.1121495327102803,4.5046728971962615,4.5046728971962615,4.5046728971962615,4.5046728971962615,4.5046728971962615,4.5046728971962615,yes,yes,yes,yes,1.6666666666666667,2026-04-18T07:00:00+00:00,0.589,38739543.412,18079411.845935,4.046160149755425,yes,yes,-0.7843803056027164,no,no,no,no,binance_spot,binance,no,
HOOK,HOOK,b9485d9081530016,MONITORING_TAG_ADDED,2026-03-31T12:00:00+00:00,0.0048,1.2916666666666663,1.2916666666666663,1.2916666666666663,1.2916666666666663,1.2916666666666663,1.2916666666666663,1.2916666666666663,yes,yes,yes,no,0.4166666666666667,2026-03-31T22:00:00+00:00,0.011,7300987.7,59338.17783,2.723433896451144,unknown,unknown,-0.3363636363636363,yes,yes,yes,no,binance_spot,binance,yes,
IDEX,IDEX,63e9d71a835421ba,MONITORING_TAG_ADDED,2025-07-07T12:00:00+00:00,0.0156,0.175,0.175,0.9743589743589745,0.9743589743589745,1.8666666666666671,1.8666666666666671,1.8666666666666671,yes,yes,yes,no,18.25,2025-07-25T18:00:00+00:00,0.04472,186841974.2,7475275.020211,2.556812451277524,yes,yes,-0.9555008944543828,no,no,no,no,binance_spot,binance,no,
IDRT,IDRT,3c7fc4d113e04b96,SPOT_TOKEN_DELISTING_ANNOUNCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,missing_bottom_or_path
IRIS,IRIS,92f6841824deef01,MONITORING_TAG_ADDED,2024-07-12T10:00:00+00:00,0.01149,0.3777197563098347,0.6483899042645778,0.6483899042645778,1.1583986074847692,1.165361183637946,1.165361183637946,1.165361183637946,yes,yes,yes,no,14.041666666666666,2024-07-26T11:00:00+00:00,0.02488,227187080.6,5215283.476346,1.4665949779210088,yes,yes,-0.7990353697749196,no,no,yes,no,binance_spot,binance,yes,
KDA,KDA,28b99dfcb851026e,SPOT_TOKEN_DELISTING_ANNOUNCED,2025-11-12T01:00:00+00:00,0.0048,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,yes,no,no,no,0.0416666666666666,2025-11-12T02:00:00+00:00,0.0064,32864060.86,186260.163024,0.2970287183343739,unknown,unknown,,no,no,no,no,binance_spot,binance,no,
KEY,KEY,0af050f2f61a9816,MONITORING_TAG_ADDED,2024-12-09T21:00:00+00:00,0.0009,0.7322222222222223,0.7322222222222223,0.7322222222222223,0.7322222222222223,0.7322222222222223,0.7322222222222223,0.7322222222222223,yes,yes,no,no,0.125,2024-12-10T00:00:00+00:00,0.001559,145209009.0,198869.465872,0.476986042396347,unknown,unknown,-0.3245670301475305,yes,yes,no,no,binance_spot,binance,no,
KMD,KMD,2a7c0c057f11d40d,MONITORING_TAG_ADDED,2025-07-03T22:00:00+00:00,0.0142,0.443661971830986,0.443661971830986,0.443661971830986,0.443661971830986,0.443661971830986,0.443661971830986,0.443661971830986,yes,no,no,no,0.125,2025-07-04T01:00:00+00:00,0.0205,2008273.0,35334.3055,-0.5802082418728718,unknown,unknown,-0.2682926829268293,no,no,yes,no,binance_spot,binance,yes,
KP3R,KP3R,6349e349f6963185,MONITORING_TAG_ADDED,2024-01-23T14:00:00+00:00,66.02,0.0728567100878521,0.0917903665555892,0.1625265071190549,0.1625265071190549,0.2056952438654953,0.570433202059982,0.984247197818843,yes,yes,no,no,67.33333333333333,2024-03-30T22:00:00+00:00,131.0,103223.95,12335902.6081,4.449587319851899,no,no,-0.9189312977099235,yes,yes,no,no,binance_spot,binance,no,
LEVER,LEVER,3f5bbe904576db02,MONITORING_TAG_ADDED,2025-07-04T02:00:00+00:00,0.000162,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,no,no,binance_spot,binance,no,
LINA,LINA,028ddc85ac40eb5b,SPOT_TOKEN_DELISTING_ANNOUNCED,2025-03-27T22:00:00+00:00,0.000306,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,yes,no,no,no,0.0416666666666666,2025-03-27T23:00:00+00:00,0.000369,208557263.0,70471.218128,-0.7938854306494411,unknown,unknown,-0.1436314363143632,no,no,no,no,binance_spot,binance,yes,
LOOM,LOOM,bcffb8b6dc13c97c,SPOT_TOKEN_DELISTING_ANNOUNCED,2024-08-19T16:00:00+00:00,0.0454,0.0779735682819382,0.0779735682819382,0.1334801762114537,0.1334801762114537,0.1334801762114537,0.1334801762114537,0.1334801762114537,no,no,no,no,5.041666666666667,2024-08-24T17:00:00+00:00,0.05146,1639078.0,83753.72656,2.461605200871044,no,no,-0.0682083171395258,no,no,yes,no,binance_spot,binance,yes,
LRC,LRC,5ee0d43cf83437cb,MONITORING_TAG_ADDED,2026-04-01T02:00:00+00:00,0.0183,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,,no,no,no,no,binance_spot,binance,no,
LTO,LTO,df810f78fc4e4193,MONITORING_TAG_ADDED,2025-07-01T23:00:00+00:00,0.0104,0.2596153846153848,0.2596153846153848,0.2596153846153848,0.2596153846153848,0.2596153846153848,0.2596153846153848,0.2596153846153848,yes,no,no,no,0.125,2025-07-02T02:00:00+00:00,0.0131,15153027.0,187684.1383,2.887472979865787,no,no,-0.7786259541984732,no,yes,no,no,binance_spot,binance,no,
