token_entity_id,token_symbol,anchor_event_id,anchor_event_type,bottom_timestamp_utc,bottom_price,max_rebound_24h,max_rebound_3d,max_rebound_7d,max_rebound_14d,max_rebound_30d,max_rebound_60d,max_rebound_90d,rebound_20_flag,rebound_50_flag,rebound_100_flag,rebound_200_flag,days_from_bottom_to_max_rebound,rebound_high_timestamp_utc,rebound_high_price,volume_on_rebound,quote_volume_on_rebound,volume_zscore_on_rebound,rebound_sustained_3d,rebound_sustained_7d,post_rebound_drawdown,pump_and_dump_after_bottom,dead_cat_bounce_flag,low_liquidity_rebound_flag,fallback_used,price_source,exchange,manual_review_required,notes
AST,AST,c9bba63a0a1d11c1,MONITORING_TAG_ADDED,2025-03-16T09:00:00+00:00,0.0086,4.383720930232558,4.569767441860465,4.569767441860465,5.1976744186046515,5.1976744186046515,5.1976744186046515,5.1976744186046515,yes,yes,yes,yes,7.166666666666667,2025-03-23T13:00:00+00:00,0.0533,58939205.0,2400985.5689,4.661366239650997,yes,yes,-0.5159474671669794,no,no,no,no,binance_spot,binance,no,
ATA,ATA,c94c0613623769e6,MONITORING_TAG_ADDED,2026-05-26T08:00:00+00:00,0.002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,yes,yes,no,no,0.041666666666666664,2026-05-26T09:00:00+00:00,0.003,61079390.0,154527.5982,3.342896634224586,unknown,unknown,-0.30000000000000004,yes,yes,yes,no,binance_spot,binance,yes,
BADGER,BADGER,05efae81cc940ff4,MONITORING_TAG_ADDED,2025-04-16T02:00:00+00:00,0.74,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,nan,no,no,yes,no,binance_spot,binance,yes,
BAKE,BAKE,5c8137ecc69b6b61,MONITORING_TAG_ADDED,2025-09-09T11:00:00+00:00,0.033,5.621212121212121,5.621212121212121,5.621212121212121,5.621212121212121,5.621212121212121,5.621212121212121,5.621212121212121,yes,yes,yes,yes,0.9583333333333334,2025-09-10T10:00:00+00:00,0.2185,243842820.3,41456931.96701,3.7228135667193953,yes,yes,-0.7913043478260869,no,no,no,no,binance_spot,binance,no,
BAL,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,2024-08-05T06:00:00+00:00,1.522,0.24901445466491468,0.24901445466491468,0.31340341655716175,0.3331143232588698,0.4586070959264128,0.5321944809461234,0.5321944809461234,yes,yes,no,no,57.25,2024-10-01T12:00:00+00:00,2.332,121329.16,279891.4269,1.9097279225593047,yes,yes,-0.6792452830188679,no,no,no,no,binance_spot,binance,no,
BETA,BETA,08d7f3a2766ef543,MONITORING_TAG_ADDED,2023-10-09T16:00:00+00:00,0.05584,0.05659025787965599,0.18176934097421182,0.41941260744985676,0.41941260744985676,0.41941260744985676,0.41941260744985676,0.6144340974212033,yes,yes,no,no,78.58333333333333,2023-12-27T06:00:00+00:00,0.09015,8318425.0,734454.85476,2.6845778607224813,no,no,-0.996561286744315,yes,yes,yes,no,binance_spot,binance,yes,
BIFI,BIFI,a0ebf708da0a74fa,MONITORING_TAG_ADDED,2025-06-22T20:00:00+00:00,128.3,0.11691348402182378,0.2081060015588463,0.2081060015588463,0.51987529228371,0.5588464536243178,1.182385035074045,1.182385035074045,yes,yes,yes,no,33.833333333333336,2025-07-26T16:00:00+00:00,280.0,17131.851,4158393.0302,4.690312131418181,no,no,-0.9260714285714285,yes,yes,yes,no,binance_spot,binance,yes,
BLZ,BLZ,14c00596e0d38ffa,MONITORING_TAG_ADDED,2024-12-23T12:00:00+00:00,0.0484,0.3099173553719008,0.37396694214876036,0.37396694214876036,0.37396694214876036,0.37396694214876036,0.37396694214876036,0.37396694214876036,yes,no,no,no,1.25,2024-12-24T18:00:00+00:00,0.0665,20984377.0,1294767.593,2.2301516244673536,unknown,unknown,-0.1969924812030075,no,no,no,no,binance_spot,binance,no,
BOND,BOND,63e51c3ccd2baf4b,MONITORING_TAG_ADDED,2023-10-12T10:00:00+00:00,1.6,0.7918749999999999,3.08125,3.21875,3.21875,3.21875,3.21875,4.124999999999999,yes,yes,yes,yes,73.625,2023-12-25T01:00:00+00:00,8.2,3851267.57,27559896.83706,2.808668251777646,yes,yes,-0.8568292682926829,no,no,yes,no,binance_spot,binance,yes,
BSW,BSW,5af125cfd901bc4e,MONITORING_TAG_ADDED,2025-04-15T20:00:00+00:00,0.011,0.5636363636363637,0.5818181818181818,1.5,4.454545454545455,4.545454545454546,4.545454545454546,4.545454545454546,yes,yes,yes,yes,15.583333333333334,2025-05-01T10:00:00+00:00,0.061,45271586.9,2630011.11749,0.4544426240281647,yes,yes,-0.8639344262295082,no,no,yes,no,binance_spot,binance,yes,
BTS,BTS,ca8ce65249fba04c,SPOT_TOKEN_DELISTING_ANNOUNCED,2023-11-27T20:00:00+00:00,0.00511,1.2700587084148727,1.2700587084148727,1.2700587084148727,1.2700587084148727,1.2700587084148727,1.2700587084148727,1.2700587084148727,yes,yes,yes,no,0.4583333333333333,2023-11-28T07:00:00+00:00,0.0116,775610142.3,6758345.086708,4.679402605370346,yes,yes,-0.5586206896551724,no,no,no,no,binance_spot,binance,no,
BURGER,BURGER,27494810cfd7dda7,MONITORING_TAG_ADDED,2025-03-28T02:00:00+00:00,0.0166,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,nan,no,no,no,no,binance_spot,binance,no,
CHESS,CHESS,1fe11492402051b0,MONITORING_TAG_ADDED,2026-02-13T02:00:00+00:00,0.00255,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,nan,no,no,yes,no,binance_spot,binance,yes,
CLV,CLV,b4b89fcf3e2d9d8d,MONITORING_TAG_ADDED,2024-11-04T21:00:00+00:00,0.02468,0.08306320907617493,0.19003241491085898,0.5636142625607778,6.698541329011345,6.698541329011345,6.698541329011345,6.698541329011345,yes,yes,yes,yes,11.75,2024-11-16T15:00:00+00:00,0.19,629093889.1,80373600.847978,4.089180261169341,yes,yes,-0.8914736842105263,no,no,yes,no,binance_spot,binance,yes,
CML,CML,2cc718c1393ee4f1,VOTE_TO_DELIST_STARTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,missing_bottom_or_path
