token_entity_id,token_symbol,anchor_event_id,anchor_event_type,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,post_event_low_7d,post_event_low_14d,post_event_low_30d,post_event_low_60d,post_event_low_90d,drawdown_to_low_7d,drawdown_to_low_14d,drawdown_to_low_30d,drawdown_to_low_60d,drawdown_to_low_90d,days_from_event_to_low_7d,days_from_event_to_low_30d,days_from_event_to_low_90d,low_timestamp_utc,low_price,volume_at_low,quote_volume_at_low,volume_zscore_at_low,wick_ratio_at_low,volatility_before_low,volatility_after_low,capitulation_flag,liquidity_death_flag,low_liquidity_wick_flag,absolute_bottom_confidence_score,manual_review_required,notes
A2Z,A2Z,1fc6e5215a5c6f00,MONITORING_TAG_ADDED,2026-03-13 09:00:23+00:00,0.0008631042850588,0.0008235,0.000807,0.000464,0.000262,7.2e-05,7.2e-05,7.2e-05,-0.4624056350637404,-0.6964445611782327,-0.91658018475127,-0.91658018475127,-0.91658018475127,6.749733796296296,18.66640046296296,18.66640046296296,2026-04-01T01:00:00+00:00,7.2e-05,637179705.0,49467.107774,0.1243749501389438,0.1666666666666663,0.049385553747034,,no,yes,no,0.6,yes,low_quote_volume_at_low
ACA,ACA,dccc644ea3175a5f,MONITORING_TAG_ADDED,2026-01-02 10:59:57+00:00,0.010050621845248,0.0098,0.0103,0.0074,0.0071,0.0052,0.0017,0.0017,-0.2637271490322057,-0.2935760483957649,-0.4826190776983068,-0.8308562369398311,-0.8308562369398311,5.958368055555556,29.79170138888889,41.54170138888889,2026-02-13T00:00:00+00:00,0.0017,17897545.64,36124.851208,1.2526434631329968,0.3333333333333335,0.0523396444263119,,no,yes,no,0.6,yes,low_quote_volume_at_low
AERGO,AERGO,abca945eb2bee96c,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,0.0821164081122088,0.0877,0.0692,0.0579,0.0579,0.0579,0.0579,0.0579,-0.2949034019987582,-0.2949034019987582,-0.2949034019987582,-0.2949034019987582,-0.2949034019987582,6.665717592592593,6.665717592592593,6.665717592592593,2025-03-11T00:00:00+00:00,0.0579,978023.0,58602.473,3.307425013936198,0.2666666666666668,0.0118422308025015,0.0098688936319241,no,yes,no,0.6,yes,low_quote_volume_at_low
AKRO,AKRO,2ebc47e2d093dcb6,SPOT_TOKEN_DELISTING_ANNOUNCED,2024-12-18 08:01:12+00:00,0.0043722152469566,0.00449,0.002895,0.000906,0.000906,0.000906,0.000906,0.000906,-0.7927823886002305,-0.7927823886002305,-0.7927823886002305,-0.7927823886002305,-0.7927823886002305,6.7491666666666665,6.7491666666666665,6.7491666666666665,2024-12-25T02:00:00+00:00,0.000906,151912976.0,156001.927402,-0.0890424000015852,0.3504672897196267,0.0380675091849978,,no,no,no,0.65,yes,short_post_event_history
ALCX,ALCX,4a1694681090a940,MONITORING_TAG_ADDED,2026-05-22 08:00:04+00:00,5.060368559667527,5.06,4.99,3.96,3.53,3.28,3.28,3.28,-0.2174483037535556,-0.3024223515782958,-0.3518258677554703,-0.3518258677554703,-0.3518258677554703,6.208287037037037,14.874953703703705,14.874953703703705,2026-06-06T05:00:00+00:00,3.28,7339.6195,24264.077059,0.4186142711200892,1.0,0.020748295024958,0.0050701075339509,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
ALPACA,ALPACA,064b0dde744232dc,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,0.1106218583848778,0.1184,0.0796,0.0551,0.0551,0.0481,0.0278,0.0278,-0.5019067587140421,-0.5019067587140421,-0.5651853919082654,-0.7486934281715131,-0.7486934281715131,5.415717592592593,25.374050925925925,43.74905092592593,2025-04-17T02:00:00+00:00,0.0278,15072629.3,446281.83238,3.184544044342898,0.3823529411764713,0.0190585715782612,0.0386424876790856,yes,no,no,0.85,no,
ALPHA,ALPHA,cdee2c69a544c7e6,MONITORING_TAG_ADDED,2025-05-07 08:00:33+00:00,0.0365921477087859,0.0323,0.0298,0.0262,0.0258,0.0229,0.0092,0.0092,-0.2839993922054146,-0.294930699194645,-0.3741826748665647,-0.7485799392477028,-0.7485799392477028,0.4996180555555555,29.499618055555555,57.74961805555556,2025-07-04T02:00:00+00:00,0.0092,27383986.0,267904.8796,2.0692444031873056,0.5,0.0160975994473672,,no,no,no,0.85,no,
AMB,AMB,78605f349f17de8a,SPOT_TOKEN_DELISTING_ANNOUNCED,2025-02-17 07:00:24+00:00,0.0041680008585844,0.004465,0.00289,0.00026,0.00026,0.00026,0.00026,0.00026,-0.9376199744622176,-0.9376199744622176,-0.9376199744622176,-0.9376199744622176,-0.9376199744622176,6.791388888888889,6.791388888888889,6.791388888888889,2025-02-24T02:00:00+00:00,0.00026,776841026.0,240994.3666,1.2300411699286395,0.5000000000000002,0.0547550839463359,,no,no,no,0.65,yes,short_post_event_history
ANT,ANT,e0c4360ac0bda986,MONITORING_TAG_ADDED,2024-01-04 07:00:09+00:00,5.857691260456209,5.872,5.637,5.457,5.457,5.457,5.457,5.457,-0.0684042983216227,-0.0684042983216227,-0.0684042983216227,-0.0684042983216227,-0.0684042983216227,3.7915625,3.7915625,3.7915625,2024-01-08T02:00:00+00:00,5.457,48446.9,268559.3061,2.7291512239545437,0.3478260869565217,0.0049132137374359,0.0083473026932645,no,no,no,0.85,no,
ARDR,ARDR,afca87c30daaf7ba,MONITORING_TAG_ADDED,2025-04-03 07:00:36+00:00,0.0567051126218466,0.05695,0.04695,0.03699,0.03699,0.03699,0.03699,0.03699,-0.347677867308406,-0.347677867308406,-0.347677867308406,-0.347677867308406,-0.347677867308406,3.9995833333333337,3.9995833333333337,3.9995833333333337,2025-04-07T07:00:00+00:00,0.03699,614356.0,22977.48437,-0.5977383035102004,0.5918367346938779,0.0171117399907067,0.0559729580496921,no,yes,no,0.6,yes,low_quote_volume_at_low
AST,AST,c9bba63a0a1d11c1,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,0.063323374680847,0.0663,0.0504,0.04,0.0086,0.0086,0.0086,0.0086,-0.3683217263514143,-0.864189171165554,-0.864189171165554,-0.864189171165554,-0.864189171165554,6.70738425925926,12.040717592592593,12.040717592592593,2025-03-16T09:00:00+00:00,0.0086,3999399.0,177953.1077,4.588623686273307,0.9309462915601024,0.0126605652031275,0.0252731414368416,yes,no,no,0.85,no,
ATA,ATA,c94c0613623769e6,MONITORING_TAG_ADDED,2026-03-13 09:00:23+00:00,0.0114306584594765,0.0113,0.0109,0.0105,0.0093,0.0079,0.0079,0.002,-0.0814177470856865,-0.1863985759901795,-0.3088762097120878,-0.3088762097120878,-0.8250319518258451,0.1247337962962963,18.91640046296296,73.95806712962963,2026-05-26T08:00:00+00:00,0.002,40182251.0,86133.5977,2.4447443227930536,1.0,0.0390550472640032,0.0814361456916709,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
BADGER,BADGER,05efae81cc940ff4,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,3.4202633815586525,3.2915,3.089,1.823,1.733,1.171,0.74,0.74,-0.4670001117957066,-0.4933138747898846,-0.6576287059313068,-0.7836423931589813,-0.7836423931589813,6.70738425925926,29.624050925925925,42.74905092592593,2025-04-16T02:00:00+00:00,0.74,84067.9,64554.80555,0.9757951834863362,0.4313725490196078,0.018810124651472,,no,yes,no,0.6,yes,low_quote_volume_at_low
BAKE,BAKE,5c8137ecc69b6b61,MONITORING_TAG_ADDED,2025-07-07 03:29:57+00:00,0.0959844957726443,0.0994,0.0865,0.0752,0.0752,0.0752,0.0427,0.033,-0.2165401360431791,-0.2165401360431791,-0.2165401360431791,-0.5551364868223903,-0.6561944745934164,1.437534722222222,1.437534722222222,64.31253472222222,2025-09-09T11:00:00+00:00,0.033,14986387.1,505105.29279,3.179949915864298,0.8947368421052637,0.0249222819845588,0.0987077951375426,yes,no,no,0.85,no,
BAL,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,2024-07-01 07:00:03+00:00,2.9897728093830924,3.0065,2.997,2.165,2.165,2.165,1.522,1.522,-0.2758647101193202,-0.2758647101193202,-0.2758647101193202,-0.4909312188460071,-0.4909312188460071,3.8749652777777777,3.8749652777777777,34.95829861111111,2024-08-05T06:00:00+00:00,1.522,109745.87,174709.41281,2.038069740969137,0.7133333333333336,0.0103549757921948,0.0111155285514729,no,no,no,0.85,no,
BETA,BETA,08d7f3a2766ef543,MONITORING_TAG_ADDED,2023-10-04 06:00:16+00:00,0.0777049588680899,0.07786,0.07278,0.05584,0.05584,0.05584,0.05584,0.05584,-0.2813843438899103,-0.2813843438899103,-0.2813843438899103,-0.2813843438899103,-0.2813843438899103,5.4164814814814815,5.4164814814814815,5.4164814814814815,2023-10-09T16:00:00+00:00,0.05584,813543.0,45801.47808,0.0236224287744355,0.4893617021276636,0.0102536317160741,0.0219595087833666,no,yes,no,0.6,yes,low_quote_volume_at_low
BIFI,BIFI,a0ebf708da0a74fa,MONITORING_TAG_ADDED,2025-06-05 05:00:18+00:00,195.1318185110268,176.1,168.9,139.4,139.4,128.3,128.3,128.3,-0.2856111265517541,-0.2856111265517541,-0.3424957499038024,-0.3424957499038024,-0.3424957499038024,1.708125,17.624791666666667,17.624791666666667,2025-06-22T20:00:00+00:00,128.3,105.448,13706.5732,1.170767718092203,0.9375000000000032,0.0065966511950763,0.0105236864334447,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
BLZ,BLZ,14c00596e0d38ffa,MONITORING_TAG_ADDED,2024-10-03 07:00:05+00:00,0.1362485958450739,0.1462999999999999,0.1236,0.1104,0.1082,0.0929,0.084,0.0484,-0.1897164200830809,-0.2058633754799761,-0.3181581107402014,-0.3834798848458225,-0.6447669812683072,6.583275462962963,29.583275462962963,81.20827546296296,2024-12-23T12:00:00+00:00,0.0484,24347374.0,1272517.1724,2.487846116223127,0.8210526315789474,0.0306539023370279,0.025656398904714,yes,no,no,0.85,no,
BOND,BOND,63e51c3ccd2baf4b,MONITORING_TAG_ADDED,2023-10-04 06:00:16+00:00,2.2666643523511345,2.279,2.102,1.688,1.6,1.6,1.6,1.6,-0.255293357285522,-0.2941169263369876,-0.2941169263369876,-0.2941169263369876,-0.2941169263369876,6.583148148148148,8.166481481481481,8.166481481481481,2023-10-12T10:00:00+00:00,1.6,28236.94,45486.7198,0.5510563388741826,0.8636363636363585,0.0093824029511271,0.0533948518477788,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
BSW,BSW,5af125cfd901bc4e,MONITORING_TAG_ADDED,2025-04-03 07:00:36+00:00,0.0302938230103773,0.03265,0.0182,0.0132,0.011,0.011,0.011,0.011,-0.5642676067831304,-0.6368896723192753,-0.6368896723192753,-0.6368896723192753,-0.6368896723192753,6.874583333333334,12.54125,12.54125,2025-04-15T20:00:00+00:00,0.011,2362373.2,26307.31331,-0.3849045613999666,0.3333333333333372,0.0161702207626942,0.0385853804864177,no,yes,no,0.6,yes,low_quote_volume_at_low
BTS,BTS,ca8ce65249fba04c,SPOT_TOKEN_DELISTING_ANNOUNCED,2023-11-27 06:00:26+00:00,0.0078036606993229,0.010675,0.00613,0.00511,0.00511,0.00511,0.00511,0.00511,-0.3451791156881856,-0.3451791156881856,-0.3451791156881856,-0.3451791156881856,-0.3451791156881856,0.5830324074074074,0.5830324074074074,0.5830324074074074,2023-11-27T20:00:00+00:00,0.00511,36360310.5,201508.627954,-0.1546764181332009,0.4588235294117643,0.0391942722019595,0.0456401871027785,no,no,no,0.85,no,
BURGER,BURGER,27494810cfd7dda7,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,0.3534373726877235,0.3274,0.2481,0.1701,0.1701,0.0166,0.0166,0.0166,-0.5187266170906879,-0.5187266170906879,-0.953032697493859,-0.953032697493859,-0.953032697493859,6.70738425925926,23.749050925925925,23.749050925925925,2025-03-28T02:00:00+00:00,0.0166,7832774.1,154457.30135,-0.4191424136613148,0.0833333333333332,0.0522100640623666,,no,no,no,0.85,no,
CHESS,CHESS,1fe11492402051b0,MONITORING_TAG_ADDED,2025-12-01 04:30:24+00:00,0.0376367710361731,0.039105,0.03314,0.02614,0.02614,0.02614,0.02603,0.00255,-0.3054664552685313,-0.3054664552685313,-0.3054664552685313,-0.3083891289456721,-0.9322471102117352,1.2705555555555557,1.2705555555555557,73.89555555555556,2026-02-13T02:00:00+00:00,0.00255,19870220.2,57065.814799,0.3886244124988635,0.4482758620689653,0.0737538488631322,,no,yes,no,0.6,yes,low_quote_volume_at_low
CLV,CLV,b4b89fcf3e2d9d8d,MONITORING_TAG_ADDED,2024-10-03 07:00:05+00:00,0.0447890082939256,0.048085,0.035,0.031,0.031,0.02751,0.02468,0.02468,-0.3078658987811471,-0.3078658987811471,-0.3857868024344953,-0.4489719478038293,-0.4489719478038293,5.0416087962962965,28.99994212962963,32.583275462962966,2024-11-04T21:00:00+00:00,0.02468,1933811.6,48394.241841,1.5361481912599038,0.095238095238097,0.0079051967339457,0.010268570323346,no,yes,no,0.6,yes,low_quote_volume_at_low
COMBO,COMBO,ddd8722fcd3a9596,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,0.2661803982286409,0.2808,0.2127,0.0436,0.0436,0.0263,0.0263,0.0263,-0.8362013120043914,-0.8362013120043914,-0.9011948281127408,-0.9011948281127408,-0.9011948281127408,6.665717592592593,23.70738425925926,23.70738425925926,2025-03-28T01:00:00+00:00,0.0263,8850250.6,280338.90493,0.4811653044281975,0.3858267716535432,0.0336398770138741,,no,no,no,0.85,no,
COOKIE,COOKIE,a5602175aafd748b,MONITORING_TAG_ADDED,2026-05-22 08:00:04+00:00,0.0180623981157227,0.0175,0.0155,0.0114,0.0097,0.009,0.009,0.009,-0.3688545714161465,-0.4629727493628616,-0.5017272932232737,-0.5017272932232737,-0.5017272932232737,5.833287037037037,14.833287037037037,14.833287037037037,2026-06-06T04:00:00+00:00,0.009,5111832.2,46772.05868,0.9098881946362783,0.4000000000000007,0.0157627036049646,0.0145071475928135,no,yes,no,0.6,yes,low_quote_volume_at_low
COS,COS,a69cfb015113f6cc,MONITORING_TAG_ADDED,2026-03-06 08:29:56+00:00,0.0011835471915805,0.0010295,0.000932,0.000827,0.000827,0.000827,0.000827,0.000827,-0.3012530418025706,-0.3012530418025706,-0.3012530418025706,-0.3012530418025706,-0.3012530418025706,1.479212962962963,1.479212962962963,1.479212962962963,2026-03-07T20:00:00+00:00,0.000827,10423624.0,8660.5605121,-0.3908470574471263,0.7142857142857054,0.0103867336894157,0.0492944241893413,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
CREAM,CREAM,c7f6923d690b160e,SPOT_TOKEN_DELISTING_ANNOUNCED,2025-04-08 06:00:07+00:00,4.246152362059548,4.46,2.34,0.99,0.99,0.99,0.99,0.99,-0.766847744596755,-0.766847744596755,-0.766847744596755,-0.766847744596755,-0.766847744596755,5.624918981481481,5.624918981481481,5.624918981481481,2025-04-13T21:00:00+00:00,0.99,72654.613,74711.08841,-0.4733178924358809,0.8,0.0673213527055692,0.0920439369049992,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
CTXC,CTXC,73bd41c12e1c9037,MONITORING_TAG_ADDED,2024-07-01 07:00:03+00:00,0.2261402958601279,0.2234,0.2149,0.111,0.111,0.111,0.111,0.111,-0.5091542638263125,-0.5091542638263125,-0.5091542638263125,-0.5091542638263125,-0.5091542638263125,3.8749652777777777,3.8749652777777777,3.8749652777777777,2024-07-05T04:00:00+00:00,0.111,1709099.0,194788.4027,0.9312124768196848,0.724137931034482,0.0164517781678598,0.0240357100233266,no,no,no,0.85,no,
CVP,CVP,e03ecc015ad077ba,MONITORING_TAG_ADDED,2024-07-01 07:00:03+00:00,0.3086489082708906,0.3069,0.2758,0.1741,0.1741,0.1741,0.0328,0.0328,-0.435928670620152,-0.435928670620152,-0.435928670620152,-0.8937303871128144,-0.8937303871128144,3.833298611111111,3.833298611111111,55.79163194444445,2024-08-26T02:00:00+00:00,0.0328,8558330.2,350446.33851,0.6803928108161446,0.067901234567901,0.0394667355554875,,no,no,no,0.85,no,
CVX,CVX,f516a957212c330b,MONITORING_TAG_ADDED,2024-07-01 07:00:03+00:00,3.190098462361746,3.075,3.216,2.008,2.008,2.008,1.941,1.8,-0.3705523438566832,-0.3705523438566832,-0.3705523438566832,-0.3915548303913456,-0.4357540930986203,3.833298611111111,3.833298611111111,67.5832986111111,2024-09-06T21:00:00+00:00,1.8,72682.144,133038.061151,1.2107278220767914,0.9830508474576288,0.007980279093607,0.0082431097940944,no,no,no,0.85,no,
D,D,76c150b865ecafa1,SPOT_TOKEN_DELISTING_ANNOUNCED,2026-06-05 07:00:07+00:00,,,0.01187,,,,,,,,,,,,,,,,,,,,,,no,yes,yes,0.2,yes,missing_1h_path_or_no_post_event_data
DATA,DATA,3aeb58a1f5337ceb,MONITORING_TAG_ADDED,2026-01-02 10:59:57+00:00,0.0059797869956907,0.00585,0.00602,0.0041,0.0041,0.00266,0.00081,0.00081,-0.3143568486712653,-0.3143568486712653,-0.5551681018208697,-0.8645436701033475,-0.8645436701033475,3.472222222222222e-05,17.79170138888889,41.625034722222225,2026-02-13T02:00:00+00:00,0.00081,19750029.5,17150.415336,-0.0990219025224617,0.5000000000000003,0.0461478929107833,,no,yes,no,0.6,yes,low_quote_volume_at_low
DEGO,DEGO,6cca4d0784f78049,MONITORING_TAG_ADDED,2026-03-06 08:29:56+00:00,0.2924732532267914,0.301,0.265,0.248,0.248,0.248,0.024,0.024,-0.1520592147696516,-0.1520592147696516,-0.1520592147696516,-0.9179412143325468,-0.9179412143325468,0.1042129629629629,0.1042129629629629,52.60421296296296,2026-04-27T23:00:00+00:00,0.024,1571672.8,40431.03254,1.114138219358648,0.2000000000000001,0.0420706721714591,0.0848528137423856,no,yes,no,0.6,yes,low_quote_volume_at_low
DENT,DENT,61e888f9a9a6a36e,MONITORING_TAG_ADDED,2025-12-01 04:30:24+00:00,0.0003317277993694,0.000355,0.000285,0.000222,0.000222,0.000195,0.00015,0.000119,-0.3307766173893146,-0.3307766173893146,-0.4121686504095332,-0.547822038776564,-0.6412721507627408,3.6038888888888887,17.60388888888889,84.52055555555556,2026-02-23T17:00:00+00:00,0.000119,84154004.0,10160.348742,0.0400452142625997,0.3333333333333333,0.0079733617545903,0.0541981294846636,no,yes,no,0.6,yes,low_quote_volume_at_low
DF,DF,b3e6d9131bc51e94,MONITORING_TAG_ADDED,2025-12-01 04:30:24+00:00,0.0146170504733795,0.01505,0.01325,0.01246,0.01196,0.01034,0.00944,0.00129,-0.1475708438790676,-0.1817774713317536,-0.2926069442784558,-0.3541788736932904,-0.9117469011720704,0.3955555555555555,23.270555555555557,73.89555555555556,2026-02-13T02:00:00+00:00,0.00129,18978936.0,28737.5587,-0.0259878062246895,0.5833333333333334,0.0531710867702758,,no,yes,no,0.6,yes,low_quote_volume_at_low
DOCK,DOCK,c13b1dfe2436783d,MONITORING_TAG_ADDED,2024-07-01 07:00:03+00:00,0.0213244757750776,0.021565,0.01996,0.00587,0.00436,0.00374,0.00374,0.00374,-0.7247294582096881,-0.7955401086531926,-0.8246146803584725,-0.8246146803584725,-0.8246146803584725,6.999965277777778,20.791631944444443,20.791631944444443,2024-07-22T02:00:00+00:00,0.00374,109677291.0,443329.95722,2.8048046022376747,0.2539682539682539,0.0271319555688802,,no,no,no,0.85,no,
DODO,DODO,e8c8ce18661ac872,MONITORING_TAG_ADDED,2026-05-22 08:00:04+00:00,0.0202578876993848,0.01881,0.02014,0.01639,0.01639,0.01639,0.01639,0.01639,-0.1909324287300845,-0.1909324287300845,-0.1909324287300845,-0.1909324287300845,-0.1909324287300845,2.5416203703703704,2.5416203703703704,2.5416203703703704,2026-05-24T21:00:00+00:00,0.01639,2139776.7,35481.272507,0.5166442548836857,0.0909090909090944,0.0143277727171352,0.008744288108801,no,yes,no,0.4,yes,low_quote_volume_at_low;short_post_event_history
DREP,DREP,77b52a90a52f0b02,SPOT_TOKEN_DELISTING_ANNOUNCED,2024-03-20 06:00:07+00:00,0.4056420112915377,0.39255,0.1446,0.0873,0.025,0.025,0.025,0.025,-0.7847856051151051,-0.9383693027248295,-0.9383693027248295,-0.9383693027248295,-0.9383693027248295,6.999918981481481,13.833252314814814,13.833252314814814,2024-04-03T02:00:00+00:00,0.025,8579310.0,241507.7006,0.5676339541109564,0.1,0.0637755986729468,,no,no,no,0.85,no,
ELF,ELF,2b488d2b7a3bc9e1,SPOT_TOKEN_DELISTING_ANNOUNCED,2025-04-08 06:00:07+00:00,0.2419950164414283,0.2458,0.228,0.1878,0.1878,0.1878,0.1878,0.1878,-0.2239509608023085,-0.2239509608023085,-0.2239509608023085,-0.2239509608023085,-0.2239509608023085,6.041585648148148,6.041585648148148,6.041585648148148,2025-04-14T07:00:00+00:00,0.1878,1567022.0,327634.48136,3.6239314025295064,0.8390410958904106,0.0163502629009767,0.0134681599909431,no,no,no,0.85,no,
EPIC,EPIC,c518920624770484,MONITORING_TAG_ADDED,2026-05-22 08:00:04+00:00,0.2985962292544361,0.305,0.261,0.191,0.191,0.191,0.191,0.191,-0.3603402143526486,-0.3603402143526486,-0.3603402143526486,-0.3603402143526486,-0.3603402143526486,6.833287037037037,6.833287037037037,6.833287037037037,2026-05-29T04:00:00+00:00,0.191,80223.7,15480.2122,-0.0058633279797191,0.6666666666666666,0.0126259967047721,0.0414988730309302,no,yes,no,0.6,yes,low_quote_volume_at_low
EPX,EPX,daa09b139684a4a8,MONITORING_TAG_ADDED,2024-04-03 06:00:16+00:00,0.000386130012349,0.0003857,0.0003326,0.0002467,0.0001448,0.0001448,0.0001448,0.0001136,-0.361096024369593,-0.6249967747414554,-0.6249967747414554,-0.6249967747414554,-0.7057985746590424,2.208148148148148,10.583148148148148,81.95814814814815,2024-06-24T05:00:00+00:00,0.0001136,667287193.0,76923.8419379,-0.0789831905077451,0.2058823529411774,0.011274087808147,0.02850466038133,no,yes,no,0.6,yes,low_quote_volume_at_low
FARM,FARM,22c469b3db8740d8,MONITORING_TAG_ADDED,2026-04-14 02:30:06+00:00,11.989334966495,11.92,12.29,11.24,11.24,8.6,6.08,6.08,-0.0625001277042527,-0.0625001277042527,-0.2826958272470261,-0.492882631356037,-0.492882631356037,0.7290972222222222,29.56243055555555,42.18743055555556,2026-05-26T07:00:00+00:00,6.08,2397.197,14993.14318,1.3406260913257293,0.648648648648649,0.0317948867131406,0.0280261565269361,no,yes,no,0.6,yes,low_quote_volume_at_low
FIO,FIO,e7ff807aa10c4697,MONITORING_TAG_ADDED,2026-03-13 09:00:23+00:00,0.0086800393616504,0.00874,0.00853,0.00691,0.00574,0.004,0.00081,0.00081,-0.2039206607139077,-0.3387126761936078,-0.5391725966505978,-0.906682450821746,-0.906682450821746,6.916400462962963,29.91640046296296,40.70806712962963,2026-04-23T02:00:00+00:00,0.00081,90424993.0,77589.56282,1.1328058756276658,0.8666666666666664,0.0377341462755207,,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
FIRO,FIRO,4a8314d988bfa109,MONITORING_TAG_ADDED,2024-01-04 07:00:09+00:00,2.256955808773677,2.2645,1.973,1.4,1.4,1.4,1.4,1.4,-0.379695431094553,-0.379695431094553,-0.379695431094553,-0.379695431094553,-0.379695431094553,1.5415625,1.5415625,1.5415625,2024-01-05T20:00:00+00:00,1.4,196948.8,301101.1891,1.4272603301014453,0.7927461139896372,0.0176722405122442,0.015941738333037,no,no,no,0.85,no,
FIS,FIS,b61c4ff537847d96,MONITORING_TAG_ADDED,2025-06-05 05:00:18+00:00,0.1617372403514521,0.155,0.1282,0.107,0.0893,0.0738,0.0738,0.0738,-0.3384331291452053,-0.4478698918940825,-0.5437043451487491,-0.5437043451487491,-0.5437043451487491,6.999791666666667,26.541458333333335,26.541458333333335,2025-07-01T18:00:00+00:00,0.0738,764700.0,56880.1231,-0.2290310987415199,0.7500000000000029,0.0121963150937799,0.0425269743822066,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
FLM,FLM,725932a8252a9eab,MONITORING_TAG_ADDED,2025-04-03 07:00:36+00:00,0.0278643017621152,0.0299,0.0199,0.0156,0.0137,0.0136,0.0136,0.0136,-0.440143875372107,-0.508331480294735,-0.5119203016064522,-0.5119203016064522,-0.5119203016064522,3.9579166666666663,14.29125,14.29125,2025-04-17T14:00:00+00:00,0.0136,2469865.0,33944.9788,-0.166466156626967,0.5,0.0147200272300329,0.0241991750649808,no,yes,no,0.6,yes,low_quote_volume_at_low
FLOW,FLOW,6a25698db0b92de7,MONITORING_TAG_ADDED,2026-01-02 10:59:57+00:00,0.105842702227056,0.096,0.082,0.074,0.074,0.05103,0.03389,0.02804,-0.3008492938771193,-0.3008492938771193,-0.5178694522506675,-0.6798078725607509,-0.7350785702745193,3.472222222222222e-05,29.29170138888889,86.45836805555555,2026-03-29T22:00:00+00:00,0.02804,8745973.93,250862.7170847,3.3501048983009465,0.2269503546099294,0.0089897314334372,0.0083009610139411,yes,no,no,0.85,no,
FOR,FOR,419b41fc1bb70d43,MONITORING_TAG_ADDED,2024-04-03 06:00:16+00:00,0.04463960379763,0.037405,0.02779,0.02362,0.01814,0.01792,0.01537,0.01422,-0.4708734399373412,-0.5936343861330808,-0.5985627452869244,-0.6556869082064748,-0.6814487856015661,2.208148148148148,28.083148148148148,82.12481481481481,2024-06-24T09:00:00+00:00,0.01422,3491427.0,50746.93875,0.8760160036590118,0.8039215686274522,0.0103580064744382,0.0098618970161957,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
FUN,FUN,24a0f7579654e736,MONITORING_TAG_ADDED,2026-03-06 08:29:56+00:00,0.0013377949524707,0.001334,0.001316,0.001116,0.001116,0.001116,0.0003,0.0003,-0.1657914406547582,-0.1657914406547582,-0.1657914406547582,-0.7757503872727844,-0.7757503872727844,1.7708796296296296,1.7708796296296296,47.60421296296296,2026-04-22T23:00:00+00:00,0.0003,135622751.0,44544.524756,1.1323238197175858,0.3714285714285718,0.0448554458828111,0.0120805998185224,no,yes,no,0.6,yes,low_quote_volume_at_low
GFT,GFT,5edb3573d0fb2768,SPOT_TOKEN_DELISTING_ANNOUNCED,2024-11-26 08:30:14+00:00,0.0167078093296511,0.016805,0.01317,0.0019,0.0019,0.0019,0.0019,0.0019,-0.8862807228337174,-0.8862807228337174,-0.8862807228337174,-0.8862807228337174,-0.8862807228337174,6.937337962962963,6.937337962962963,6.937337962962963,2024-12-03T07:00:00+00:00,0.0019,452422447.0,1075500.96403,0.9774338873885016,0.0476190476190475,0.0967130764178467,,no,no,no,0.65,yes,short_post_event_history
GHST,GHST,fc33d59d02e3d720,MONITORING_TAG_ADDED,2025-12-01 04:30:24+00:00,0.2617537710585955,0.271,0.222,0.196,0.178,0.16,0.157,0.03,-0.2512046752666498,-0.3199715928442024,-0.388738510421755,-0.400199663351347,-0.8853884707040791,3.6038888888888887,17.60388888888889,67.18722222222222,2026-02-06T09:00:00+00:00,0.03,2654977.2,189523.5648,3.649563823276309,0.703125,0.0260520402145643,0.0557865496429062,yes,no,no,0.85,no,
