token_entity_id,token_symbol,anchor_event_id,signal_timestamp_utc,signal_type,signal_price,recent_low_timestamp_utc,recent_low_price,stop_price,risk_pct,quote_volume_at_bottom,quote_volume_at_signal,volume_zscore_at_signal,candle_range_at_signal,wick_ratio_at_signal,close_position_in_signal_candle,next_3_candles_confirmation,stop_distance_pct,max_adverse_excursion_after_signal,max_adverse_excursion_before_mfe,max_favorable_excursion_24h,max_favorable_excursion_3d,max_favorable_excursion_7d,max_favorable_excursion_14d,risk_reward_24h,risk_reward_3d,risk_reward_7d,time_to_mfe_hours,time_to_20_target_hours,time_to_50_target_hours,time_to_100_target_hours,signal_volume_zscore,signal_quote_volume,confirmation_type,signal_success_20,signal_success_50,signal_success_100,signal_failed_stop,signal_liquidity_flag,bottom_liquidity_flag,low_liquidity_at_bottom,low_liquidity_at_signal,suspicious_signal_wick,false_breakout_flag,signal_quality_score,tradeability_tier,execution_quality_notes,signal_failure_reason,no_signal_reason,manual_review_required,notes
MDT,MDT,9f755b05acbad2ef,2025-06-15T00:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.01736,2025-06-13T01:00:00+00:00,0.0159,0.015582,-0.1024193548387096,36995.398115,30554.409987,2.550021990566486,0.00034,0.4117647058823565,0.4117647058823565,yes,-0.1024193548387096,-0.2776497695852534,-0.0080645161290323,0.0172811059907833,0.0172811059907833,0.0172811059907833,0.0172811059907833,0.1687289088863887,0.1687289088863887,0.1687289088863887,8.0,,,,2.550021990566486,30554.409987,volume_breakout_after_squeeze_proxy,no,no,no,yes,low,ok,no,yes,no,yes,0.0,Manual Review,,false_breakout;low_liquidity_at_signal,,yes,causal_signal_after_confirmation;no_future_low_used
MOB,MOB,018313d3408ec969,2024-03-29T17:00:00+00:00,CAPITULATION_RECLAIM,0.0619,2024-03-29T15:00:00+00:00,0.0512,0.050176,-0.1894022617124393,197050.273482,383806.11552,3.9369118319810688,0.0078999999999999,0.8607594936708856,0.8607594936708856,yes,-0.1894022617124393,-0.1179321486268173,-0.1179321486268173,3.623586429725364,3.623586429725364,3.623586429725364,3.623586429725364,19.131695667007858,19.131695667007858,19.131695667007858,6.0,3.0,4.0,5.0,3.9369118319810688,383806.11552,close_reclaimed_low_plus_pct,yes,yes,yes,no,ok,ok,no,no,no,no,0.963,A,,,,no,causal_signal_after_confirmation;no_future_low_used
MOB,MOB,018313d3408ec969,2024-01-12T20:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.379,2024-01-10T20:00:00+00:00,0.348,0.3410399999999999,-0.1001583113456465,197050.273482,192569.22888,2.154729320752603,0.013,0.4615384615384615,0.4615384615384615,no,-0.1001583113456465,-0.2902374670184696,-0.2902374670184696,0.0079155672823219,0.0105540897097624,0.0105540897097624,0.345646437994723,0.0790305584826131,0.1053740779768168,0.1053740779768168,203.0,193.0,,,2.154729320752603,192569.22888,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.561,C,,false_breakout;next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
MOVE,MOVE,18140f8172feb64b,2025-07-21T09:00:00+00:00,HIGHER_LOW_BREAKOUT,0.1923,2025-07-05T00:00:00+00:00,0.1572,0.154056,-0.1988767550702028,455873.10159,4009719.67909,4.634102133968047,0.0127,0.8661417322834641,0.8661417322834641,no,-0.1988767550702028,-0.3608944357774311,-0.0218408736349454,0.0530421216848675,0.0530421216848675,0.0530421216848675,0.0530421216848675,0.2667085032946351,0.2667085032946351,0.2667085032946351,1.0,,,,4.634102133968047,4009719.67909,breakout_after_higher_low,no,no,no,yes,ok,ok,no,no,no,yes,0.689,C,,false_breakout;next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
NKN,NKN,adf7b79baadd3250,2025-04-24T19:00:00+00:00,HIGHER_LOW_BREAKOUT,0.0397,2025-04-22T13:00:00+00:00,0.0278,0.0272439999999999,-0.3137531486146097,23051.8571,4394748.6641,4.2564373023378925,0.0081999999999999,0.4024390243902436,0.4024390243902436,yes,-0.3137531486146097,-0.1612090680100755,-0.0377833753148615,0.1914357682619647,0.1914357682619647,0.1914357682619647,0.1914357682619647,0.6101477199743094,0.6101477199743094,0.6101477199743094,6.0,,,,4.2564373023378925,4394748.6641,breakout_after_higher_low,no,no,no,no,ok,low,yes,no,no,no,0.66,C,"low liquidity at bottom, but signal liquidity improved",,,no,causal_signal_after_confirmation;no_future_low_used
NKN,NKN,adf7b79baadd3250,2025-04-13T20:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.018,2025-04-13T19:00:00+00:00,0.0175,0.01715,-0.047222222222222,23051.8571,109116.4128,1.6251757171055206,0.0005,0.3999999999999972,0.3999999999999972,no,-0.047222222222222,-0.111111111111111,-0.111111111111111,0.0166666666666668,0.0166666666666668,2.3333333333333335,2.3333333333333335,0.3529411764705929,0.3529411764705929,49.41176470588253,153.0,115.0,139.0,151.0,1.6251757171055206,109116.4128,volume_breakout_after_squeeze_proxy,yes,yes,yes,yes,ok,low,yes,no,no,no,0.593,B,"low liquidity at bottom, but signal liquidity improved",next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
NULS,NULS,0b0fef5c55d48f0f,2025-03-12T12:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.1354,2025-03-11T00:00:00+00:00,0.1121,0.109858,-0.1886410635155095,31307.1307,81305.7396,2.7334258990454083,0.0041999999999999,0.6904761904761901,0.6904761904761901,no,-0.1886410635155095,-0.0782865583456425,-0.0635155096011816,0.0022156573116691,0.0236336779911374,0.0642540620384048,0.0642540620384048,0.0117453605825701,0.1252838462140793,0.3406154568945276,166.0,,,,2.7334258990454083,81305.7396,volume_breakout_after_squeeze_proxy,no,no,no,no,low,ok,no,yes,no,no,0.003,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
PDA,PDA,0cc30ba0df8ec322,2025-05-01T18:00:00+00:00,CAPITULATION_RECLAIM,0.01134,2025-05-01T17:00:00+00:00,0.0071,0.006958,-0.3864197530864196,565314.264266,976003.784168,3.488811076118077,0.0048799999999999,0.2950819672131145,0.2950819672131145,no,-0.3864197530864196,-0.2504409171075836,-0.2504409171075836,0.0405643738977072,0.0405643738977072,0.0405643738977072,0.0405643738977072,0.1049748973071658,0.1049748973071658,0.1049748973071658,8.0,,,,3.488811076118077,976003.784168,close_reclaimed_low_plus_pct,no,no,no,no,ok,ok,no,no,yes,no,0.371,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
PDA,PDA,0cc30ba0df8ec322,2025-04-12T09:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.01006,2025-04-10T15:00:00+00:00,0.00956,0.0093688,-0.0687077534791251,565314.264266,60428.634187,3.6219309319214266,0.00038,0.1842105263157864,0.1842105263157864,no,-0.0687077534791251,-0.1013916500994035,-0.1013916500994035,0.2872763419483102,0.2872763419483102,0.2872763419483102,0.7306163021868786,4.181134259259265,4.181134259259265,4.181134259259265,198.0,8.0,197.0,,3.6219309319214266,60428.634187,volume_breakout_after_squeeze_proxy,yes,yes,no,yes,low,ok,no,yes,no,no,0.037,Manual Review,,low_liquidity_at_signal;next_3_candles_failed_confirmation,,yes,causal_signal_after_confirmation;no_future_low_used
POLS,POLS,167819d9a56f2560,2024-07-13T09:00:00+00:00,HIGHER_LOW_BREAKOUT,0.4403,2024-07-11T23:00:00+00:00,0.3011,0.2950779999999999,-0.329825119236884,205427.84194,2546322.02359,2.153522500983106,0.0761999999999999,0.7900262467191607,0.7900262467191607,no,-0.329825119236884,-0.307290483761072,-0.0324778560072678,0.0649557120145354,0.0649557120145354,0.0649557120145354,0.0649557120145354,0.1969398575973333,0.1969398575973333,0.1969398575973333,1.0,,,,2.153522500983106,2546322.02359,breakout_after_higher_low,no,no,no,no,ok,ok,no,no,no,no,0.715,C,,,,no,causal_signal_after_confirmation;no_future_low_used
PORTAL,PORTAL,a556e77327afcd24,2025-07-02T03:00:00+00:00,HIGHER_LOW_BREAKOUT,0.0361,2025-07-01T05:00:00+00:00,0.0281,0.027538,-0.237174515235457,182941.8707,2116860.85211,2.9683433777808186,0.0054,0.3333333333333337,0.3333333333333337,yes,-0.237174515235457,-0.0831024930747923,-0.0831024930747923,0.080332409972299,0.2576177285318559,0.263157894736842,1.3490304709141276,0.3387059098341504,1.0861948142957252,1.1095538425601492,225.0,34.0,221.0,225.0,2.9683433777808186,2116860.85211,breakout_after_higher_low,yes,yes,yes,no,ok,ok,no,no,yes,no,0.52,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
PORTAL,PORTAL,a556e77327afcd24,2025-05-16T09:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.0617,2025-05-15T14:00:00+00:00,0.0535,0.05243,-0.1502431118314424,182941.8707,547155.07752,3.771257041765394,0.0044,0.8636363636363629,0.8636363636363629,no,-0.1502431118314424,-0.1523500810372771,-0.0372771474878443,0.2155591572123176,0.5348460291734198,0.5348460291734198,0.5348460291734198,1.4347357065803668,3.559870550161813,3.559870550161813,44.0,23.0,43.0,,3.771257041765394,547155.07752,volume_breakout_after_squeeze_proxy,yes,yes,no,yes,ok,ok,no,no,no,no,0.853,A,,next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
PYTH,PYTH,892c4aa7b773f859,2025-07-13T04:00:00+00:00,HIGHER_LOW_BREAKOUT,0.1231,2025-07-12T15:00:00+00:00,0.1106,0.108388,-0.1195125913891145,35331.52366,1130045.18841,1.3816700107584634,0.0052999999999999,0.7735849056603787,0.7735849056603787,no,-0.1195125913891145,-0.0787977254264825,-0.0787977254264825,0.0251827782290821,0.0308692120227458,0.1584077985377741,0.2502030869212024,0.2107123436650358,0.2582925502990765,1.3254486133768348,203.0,180.0,,,1.3816700107584634,1130045.18841,breakout_after_higher_low,no,no,no,no,ok,ok,no,no,no,no,0.763,C,,,,no,causal_signal_after_confirmation;no_future_low_used
REI,REI,95453d2e61ce0ed3,2025-07-03T06:00:00+00:00,HIGHER_LOW_BREAKOUT,0.01613,2025-06-27T01:00:00+00:00,0.01441,0.0141217999999999,-0.1245009299442033,24272.207683,25154.825124,0.1343023395034835,0.00023,0.8695652173912952,0.8695652173912952,yes,-0.1245009299442033,-0.0855548667079975,-0.0855548667079975,0.0322380657160572,0.0402975821450712,0.2331060136391818,0.246125232486051,0.2589383527537114,0.3236729409421371,1.872323473757595,218.0,124.0,,,0.1343023395034835,25154.825124,breakout_after_higher_low,yes,no,no,no,low,low,yes,yes,no,no,0.284,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
REN,REN,55c6f3a56b85b5ee,2024-11-30T08:00:00+00:00,HIGHER_LOW_BREAKOUT,0.0577,2024-11-30T03:00:00+00:00,0.0377,0.036946,-0.3596880415944541,4215203.13157,7167818.53251,0.4247257626845733,0.02321,0.6854803963808703,0.6854803963808703,no,-0.3596880415944541,-0.32894280762565,-0.2830155979202774,0.0845753899480068,0.0845753899480068,0.1147313691507798,0.1147313691507798,0.2351353955863927,0.2351353955863927,0.3189746554880985,118.0,,,,0.4247257626845733,7167818.53251,breakout_after_higher_low,no,no,no,no,ok,ok,no,no,no,no,0.614,C,,,,no,causal_signal_after_confirmation;no_future_low_used
SNT,SNT,bf72bb1d09062290,2024-08-08T21:00:00+00:00,HIGHER_LOW_BREAKOUT,0.02179,2024-08-08T00:00:00+00:00,0.01951,0.0191198,-0.1225424506654428,153296.70553,32734.93677,-0.7047921269866912,0.00033,0.939393939393942,0.939393939393942,yes,-0.1225424506654428,-0.085819183111519,-0.085819183111519,0.0174391922900412,0.0468104635153741,0.0468104635153741,0.0555300596603947,0.1423114373455163,0.3819938581379677,0.3819938581379677,301.0,,,,-0.7047921269866912,32734.93677,breakout_after_higher_low,no,no,no,no,low,ok,no,yes,no,no,0.0,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
STMX,STMX,c7d11f997d396961,2025-02-11T06:00:00+00:00,HIGHER_LOW_BREAKOUT,0.004785,2025-02-06T16:00:00+00:00,0.004123,0.00404054,-0.1555820271682342,953484.879954,18966.579906,-0.4722197148714469,5.199999999999996e-05,0.8846153846153859,0.8846153846153859,no,-0.1555820271682342,-0.2783699059561129,-0.2783699059561129,0.0033437826541273,0.0215256008359456,0.0215256008359456,0.4106583072100314,0.0214920882250214,0.1383553179485801,0.1383553179485801,261.0,261.0,,,-0.4722197148714469,18966.579906,breakout_after_higher_low,no,no,no,yes,low,ok,no,yes,no,yes,0.0,Manual Review,,false_breakout;low_liquidity_at_signal;next_3_candles_failed_confirmation,,yes,causal_signal_after_confirmation;no_future_low_used
STPT,STPT,34739c73dc72f1d0,2025-04-23T12:00:00+00:00,HIGHER_LOW_BREAKOUT,0.05117,2025-04-15T01:00:00+00:00,0.03726,0.0365148,-0.2864021887824898,223729.037715,1549593.812763,4.4046780932937,0.00622,0.9372990353697748,0.9372990353697748,no,-0.2864021887824898,-0.0910689857338283,-0.0910689857338283,0.0355677154582763,0.1921047488762945,0.1921047488762945,0.6654289622825875,0.1241880015284675,0.670751678585075,0.670751678585075,336.0,241.0,281.0,,4.4046780932937,1549593.812763,breakout_after_higher_low,no,yes,no,no,ok,ok,no,no,no,no,0.743,C,,,,no,causal_signal_after_confirmation;no_future_low_used
STPT,STPT,34739c73dc72f1d0,2025-03-11T13:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.06086,2025-03-11T00:00:00+00:00,0.05737,0.0562226,-0.0761978310877423,223729.037715,337766.417177,2.22055229513913,0.00252,0.5158730158730138,0.5158730158730138,yes,-0.0761978310877423,-0.2625698324022345,-0.0294117647058823,0.0663818600065724,0.0663818600065724,0.0663818600065724,0.0663818600065724,0.8711778151550432,0.8711778151550432,0.8711778151550432,8.0,,,,2.22055229513913,337766.417177,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.725,C,,false_breakout,,no,causal_signal_after_confirmation;no_future_low_used
SUN,SUN,d40e87ef3d1ebf58,2024-08-13T17:00:00+00:00,HIGHER_LOW_BREAKOUT,0.00909,2024-08-13T04:00:00+00:00,0.00887,0.0086926,-0.0437183718371838,213141.06472,112992.58502,2.7390616219031263,7.999999999999848e-05,0.5000000000000109,0.5000000000000109,yes,-0.0437183718371838,-0.00990099009901,-0.00990099009901,0.0165016501650163,0.2156215621562156,0.6721672167216719,3.932893289328932,0.3774534474081487,4.932058379466517,15.374937091092043,277.0,63.0,164.0,183.0,2.7390616219031263,112992.58502,breakout_after_higher_low,yes,yes,yes,no,ok,ok,no,no,no,no,0.786,B,,,,no,causal_signal_after_confirmation;no_future_low_used
SXP,SXP,cf537e599c97af65,2025-12-08T16:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.0547,2025-12-08T00:00:00+00:00,0.0536,0.052528,-0.039707495429616,37089.11756,51009.39521,1.542037311600635,0.0011999999999999,0.6666666666666629,0.6666666666666629,yes,-0.039707495429616,-0.0109689213893966,-0.0091407678244972,0.3564899451553931,0.4113345521023768,0.6380255941499087,0.6380255941499087,8.977900552486199,10.359116022099464,16.068139963167607,97.0,12.0,97.0,,1.542037311600635,51009.39521,volume_breakout_after_squeeze_proxy,yes,yes,no,no,low,ok,no,yes,no,no,0.18,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
SYS,SYS,3635c4847266eeb7,2026-04-24T09:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.00999,2026-04-23T10:00:00+00:00,0.00961,0.0094178,-0.0572772772772772,25053.92143,10799.0984,2.5198195266497603,0.0002499999999999,0.5200000000000028,0.5200000000000028,yes,-0.0572772772772772,-0.1511511511511512,-0.008008008008008,0.0330330330330328,0.0330330330330328,0.0330330330330328,0.0330330330330328,0.5767214260747958,0.5767214260747958,0.5767214260747958,7.0,,,,2.5198195266497603,10799.0984,volume_breakout_after_squeeze_proxy,no,no,no,yes,low,ok,no,yes,no,yes,0.0,Manual Review,,false_breakout;low_liquidity_at_signal,,yes,causal_signal_after_confirmation;no_future_low_used
THE,THE,2992917afa584581,2025-07-14T04:00:00+00:00,HIGHER_LOW_BREAKOUT,0.3195,2025-07-12T21:00:00+00:00,0.2678,0.2624439999999999,-0.1785790297339594,39184.93221,2494743.94831,4.472435976633919,0.0292999999999999,0.7883959044368606,0.7883959044368606,yes,-0.1785790297339594,-0.044131455399061,-0.044131455399061,0.245696400625978,0.971830985915493,0.971830985915493,0.971830985915493,1.3758412787436891,5.442021873247332,5.442021873247332,38.0,24.0,37.0,,4.472435976633919,2494743.94831,breakout_after_higher_low,yes,yes,no,no,ok,ok,no,no,no,no,0.963,A,,,,no,causal_signal_after_confirmation;no_future_low_used
TROY,TROY,db0cdaac498440e7,2025-01-10T12:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.003408,2025-01-09T20:00:00+00:00,0.003022,0.00296156,-0.1309976525821596,221586.529315,1857556.978721,3.3927700203628985,0.0001529999999999,0.915032679738562,0.915032679738562,no,-0.1309976525821596,-0.4190140845070422,-0.1062206572769952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,3.3927700203628985,1857556.978721,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.673,C,,false_breakout;next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
UFT,UFT,93a4361a2732433c,2025-03-11T13:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.0949,2025-03-11T00:00:00+00:00,0.0836,0.0819279999999999,-0.136691253951528,7967.0597,35081.936,1.7817447442557302,0.0045,0.6666666666666666,0.6666666666666666,yes,-0.136691253951528,-0.262381454162276,-0.0368809272918861,0.0758693361433087,0.0906217070600632,0.1296101159114857,0.1296101159114857,0.5550416281221084,0.662966389145852,0.9481961147086022,104.0,,,,1.7817447442557302,35081.936,volume_breakout_after_squeeze_proxy,no,no,no,yes,low,low,yes,yes,no,yes,0.226,Manual Review,,false_breakout;low_liquidity_at_signal,,yes,causal_signal_after_confirmation;no_future_low_used
UNFI,UNFI,bcbb33fb0a078dbd,2024-04-13T21:00:00+00:00,CAPITULATION_RECLAIM,2.925,2024-04-13T20:00:00+00:00,2.511,2.46078,-0.1587076923076922,4607116.753,1146914.9062,0.5165481241767538,0.2880000000000002,0.9826388888888876,0.9826388888888876,yes,-0.1587076923076922,-0.0218803418803417,-0.0218803418803417,0.2512820512820515,0.2512820512820515,0.3999999999999999,0.4143589743589744,1.5833010210675995,1.5833010210675995,2.520356727413727,169.0,2.0,,,0.5165481241767538,1146914.9062,close_reclaimed_low_plus_pct,yes,no,no,no,ok,ok,no,no,no,no,0.874,B,,,,no,causal_signal_after_confirmation;no_future_low_used
UNFI,UNFI,bcbb33fb0a078dbd,2024-04-18T15:00:00+00:00,HIGHER_LOW_BREAKOUT,3.689,2024-04-14T03:00:00+00:00,2.993,2.93314,-0.2048956356736243,4607116.753,378778.0748,1.5206422972506115,0.0529999999999999,0.9056603773584924,0.9056603773584924,no,-0.2048956356736243,-0.1187313635131472,-0.0685822716183247,0.0504201680672269,0.1214421252371915,0.1214421252371915,0.1214421252371915,0.2460773159050619,0.59270235228746,0.59270235228746,55.0,,,,1.5206422972506115,378778.0748,breakout_after_higher_low,no,no,no,no,ok,ok,no,no,no,no,0.779,C,,,,no,causal_signal_after_confirmation;no_future_low_used
UNFI,UNFI,bcbb33fb0a078dbd,2024-04-12T15:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,4.78,2024-04-12T13:00:00+00:00,4.739,4.64422,-0.0284058577405859,4607116.753,702918.5523,2.654881775371197,0.064,0.75,0.75,no,-0.0284058577405859,-0.4746861924686192,-0.0217573221757322,0.0010460251046024,0.0010460251046024,0.0010460251046024,0.0010460251046024,0.0368242745617905,0.0368242745617905,0.0368242745617905,1.0,,,,2.654881775371197,702918.5523,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.675,C,,false_breakout;next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
VGX,VGX,ca86e505313d35f7,2024-08-19T09:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.0243,2024-08-19T01:00:00+00:00,0.0214,0.0209719999999999,-0.1369547325102881,809497.88145,618865.55016,3.793857084376149,0.0023,0.6956521739130423,0.6956521739130423,no,-0.1369547325102881,-0.4773662551440329,-0.0411522633744855,0.0205761316872428,0.0205761316872428,0.0205761316872428,0.0205761316872428,0.1502403846153847,0.1502403846153847,0.1502403846153847,1.0,,,,3.793857084376149,618865.55016,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.682,C,,false_breakout;next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
VITE,VITE,b0e2fef6b72f5dbc,2024-10-12T16:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.01229,2024-10-10T09:00:00+00:00,0.01148,0.0112504,-0.0845890968266883,49707.661791,157067.631811,2.371740868174784,0.0003099999999999,0.2903225806451611,0.2903225806451611,yes,-0.0845890968266883,-0.1838893409275833,-0.0284784377542718,0.0439381611065905,0.1586655817737996,0.1586655817737996,0.1586655817737996,0.5194305502116178,1.875721431319736,1.875721431319736,26.0,,,,2.371740868174784,157067.631811,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.681,B,,false_breakout,,no,causal_signal_after_confirmation;no_future_low_used
VOXEL,VOXEL,e0c3a1cadfeb9ad2,2025-04-13T02:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.027,2025-04-12T01:00:00+00:00,0.0261,0.025578,-0.0526666666666666,48860.22968,50512.57834,1.8757481317803952,0.0005,0.8000000000000014,0.8000000000000014,no,-0.0526666666666666,-0.2555555555555555,-0.2555555555555555,0.0,0.0,5.6,5.6,0.0,0.0,106.32911392405067,168.0,143.0,143.0,153.0,1.8757481317803952,50512.57834,volume_breakout_after_squeeze_proxy,yes,yes,yes,yes,low,ok,no,yes,no,no,0.07,Manual Review,,low_liquidity_at_signal;next_3_candles_failed_confirmation,,yes,causal_signal_after_confirmation;no_future_low_used
WAVES,WAVES,c93ee5f086c41471,2024-04-12T19:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,2.534,2024-04-12T18:00:00+00:00,2.366,2.31868,-0.0849723756906076,273078.00431,2154958.20749,1.708180343305041,0.1109999999999997,0.5765765765765744,0.5765765765765744,yes,-0.0849723756906076,-0.1981057616416731,-0.0023677979479083,0.0761641673243882,0.0761641673243882,0.0761641673243882,0.0761641673243882,0.8963403306706296,0.8963403306706296,0.8963403306706296,20.0,,,,1.708180343305041,2154958.20749,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.727,C,,false_breakout,,no,causal_signal_after_confirmation;no_future_low_used
XEM,XEM,a956d4f5da81e55f,2023-10-20T02:00:00+00:00,HIGHER_LOW_BREAKOUT,0.02614,2023-10-19T02:00:00+00:00,0.02541,0.0249017999999999,-0.0473680183626626,63192.8787,17283.45672,0.0548897316243588,0.00044,0.7045454545454527,0.7045454545454527,yes,-0.0473680183626626,-0.0015302218821728,-0.0015302218821728,0.0742157612853864,0.0837796480489672,0.1281560826319816,0.265876052027544,1.5667905023421071,1.7686964949119672,2.705540300436111,238.0,238.0,,,0.0548897316243588,17283.45672,breakout_after_higher_low,no,no,no,no,low,ok,no,yes,no,no,0.078,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
ZEN,ZEN,b2f582e4f6f3e84c,2024-01-19T18:00:00+00:00,HIGHER_LOW_BREAKOUT,8.32,2024-01-19T16:00:00+00:00,7.86,7.7028,-0.0741826923076923,291332.5799,134025.3089,-0.0845907531640887,0.2300000000000004,1.0,1.0,yes,-0.0741826923076923,-0.1382211538461538,-0.0108173076923077,0.0324519230769231,0.0324519230769231,0.0324519230769231,0.0324519230769231,0.4374594944912511,0.4374594944912511,0.4374594944912511,7.0,,,,-0.0845907531640887,134025.3089,breakout_after_higher_low,no,no,no,yes,ok,ok,no,no,no,yes,0.558,C,,false_breakout,,no,causal_signal_after_confirmation;no_future_low_used
